Date,GRADE,GPS,WMT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-13,,,0.2027324885129928,0.1984158873558044,0.20296390205621714,0.2107879444956779,0.22763091176748274,,
1984-02-14,,,0.2042742669582367,0.19918670952320094,0.20149926841258997,0.20951604992151257,0.22673673123121257,,
1984-02-15,,,0.1996493637561798,0.20119087994098658,0.20003470033407206,0.20789728313684458,0.22581171661615368,,
1984-02-16,,,0.206586480140686,0.20365751683712002,0.19988046139478682,0.20674099922180172,0.2249329480528831,,
1984-02-17,,,0.1973363906145095,0.20211579799652096,0.19941792339086528,0.2054305531084537,0.22397708624601362,,
1984-02-20,,,0.1973363906145095,0.2010365784168243,0.19972623288631436,0.2045055381953716,0.2230212244391441,,
1984-02-21,,,0.195794865489006,0.19934069812297814,0.19926370382308956,0.20361906141042704,0.22214245736598964,,
1984-02-22,,,0.1942532956600189,0.19826148450374598,0.1997261822223663,0.20292528271675106,0.22127910822629926,,
1984-02-23,,,0.192711517214775,0.19548649191856377,0.1995720043778419,0.20200026333332058,0.2204311832785606,,
1984-02-24,,,0.1988787055015564,0.19579495489597315,0.19895537644624706,0.20130652934312815,0.21964492648839948,,
1984-02-27,,,0.2019617706537246,0.19672003090381618,0.19887830466032025,0.20092110335826868,0.219012838602066,,
1984-02-28,,,0.1973363906145095,0.1970283359289169,0.1981845170259475,0.19984189271926875,0.2183961537480354,,
1984-02-29,,,0.1981071531772613,0.19779910743236534,0.19803029596805566,0.19903249815106389,0.21785656124353406,,
1984-03-01,,,0.2035034149885177,0.1999574869871139,0.19772198945283884,0.19880122542381282,0.21722447425127023,,
