Date,GRADE,GPS,RJF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-04-10,45.44002445183181,P,28.916540145874023,29.840258026123045,30.85291233062744,30.682554054260248,29.984863777160644,29.576263751983642,27.223421545028685
2014-04-11,44.47005754289083,P,28.314111709594727,29.360611343383788,30.55743579864502,30.615866088867186,29.96871379852295,29.584198417663575,27.239722537994385
2014-04-14,44.00515503538299,P,28.308380126953125,29.050794219970705,30.179341316223145,30.52000436782837,29.981736602783204,29.589908790588378,27.25650640487671
2014-04-15,43.62272397441436,P,28.446063995361328,28.789168548583984,29.83509693145752,30.436174869537354,29.98984790802002,29.599676208496092,27.272330417633057
2014-04-16,43.301307043947325,P,28.88210678100586,28.573440551757812,29.50806255340576,30.37586374282837,30.01503173828125,29.613975162506105,27.290590410232543
2014-04-17,43.45447234786146,P,28.807514190673828,28.551635360717775,29.19594669342041,30.26205759048462,30.032889137268068,29.627528190612793,27.308392190933226
2014-04-18,43.95499090052697,P,28.807514190673828,28.650315856933595,29.00546360015869,30.15768918991089,30.044339866638182,29.640853061676026,27.325625591278076
2014-04-21,44.46364702255363,P,28.82473373413086,28.75358657836914,28.90219039916992,30.05303773880005,30.054533233642577,29.65292449951172,27.342689294815063
2014-04-22,45.13083521753091,P,29.34684562683105,28.933742904663085,28.861455726623536,29.970487785339355,30.06990634918213,29.67232698440552,27.363756122589113
2014-04-23,45.42671241230139,P,28.98538017272949,28.95439758300781,28.763919067382812,29.889599800109863,30.07267307281494,29.686746158599853,27.38580060005188
2014-04-24,45.64883000752767,P,28.755889892578125,28.944072723388672,28.747854042053223,29.800383186340333,30.060439376831056,29.69733085632324,27.404850425720216
2014-04-25,45.62559090107144,P,28.543603897094727,28.89129066467285,28.770803260803223,29.664119529724122,30.045790214538574,29.704309902191163,27.424117660522462
2014-04-28,45.28044732085675,P,28.159194946289062,28.75818290710449,28.755884742736818,29.46761302947998,30.02345287322998,29.706361370086668,27.439871435165404
2014-04-29,44.66550263137247,P,28.302631378173828,28.549340057373048,28.741541481018068,29.288319206237794,29.991857795715333,29.709162998199464,27.45597294807434
