Date,GRADE,GPS,SCHW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-06-15,,,0.1122879311442375,0.11153947860002514,0.110416504740715,0.10639286302030082,0.11037915021181104,0.1137290539592504,
1988-06-16,,,0.1104167997837066,0.11116525232791896,0.110603691637516,0.10667360387742515,0.11034172758460041,0.11386006057262416,
1988-06-17,,,0.1122879311442375,0.11116525232791896,0.11097799167037008,0.10704790130257602,0.11034172758460041,0.11400977849960324,
1988-06-20,,,0.1122879311442375,0.11153947860002514,0.11135229170322417,0.10760934166610236,0.11026686742901798,0.1141220665723085,
1988-06-21,,,0.1104167997837066,0.11153947860002514,0.11153947860002514,0.10807722546160219,0.11011714816093439,0.11419692575931545,
1988-06-22,,,0.1141597926616668,0.111913850903511,0.11172666475176807,0.108732258901,0.11007972523570056,0.11430921487510201,
1988-06-23,,,0.1122879311442375,0.11228807717561717,0.11172666475176807,0.10929369926452634,0.11011714786291117,0.11440278537571427,
1988-06-24,,,0.1104167997837066,0.111913850903511,0.11153955161571498,0.10985514074563978,0.11011714786291119,0.11449636213481423,
1988-06-27,,,0.1085449308156967,0.11116525083780285,0.111352364718914,0.11032298877835271,0.11004228785634038,0.11455250263214108,0.12169214297085997
1988-06-28,,,0.1085449308156967,0.11079087704420088,0.11116517782211302,0.11060369126498697,0.10996742784976955,0.11460864312946793,0.12099969949573275
1988-06-29,,,0.1085449308156967,0.10966790467500684,0.11079087778925892,0.11060369126498695,0.10985513061285015,0.1146460726112127,0.12030725602060553
1988-06-30,,,0.1085449308156967,0.10891930460929869,0.11060369089245792,0.11060369126498695,0.10970541045069691,0.11468350209295747,0.11958674293011423
1988-07-01,,,0.1104167997837066,0.10891930460929869,0.11041657775640483,0.11069728471338744,0.1096305505931377,0.11475836127996442,0.1188662293180823
1988-07-04,59.387717030474676,B,0.1104167997837066,0.10929367840290065,0.11022946462035174,0.11079087816178794,0.1095556907355785,0.11483322046697136,0.11817378934472796
1988-07-05,59.38753716239833,B,0.1085449308156967,0.10929367840290065,0.11004227772355075,0.11079087816178794,0.10948083072900769,0.11487064994871612,0.11750005971640345
1988-07-06,59.38832296463,B,0.1085449308156967,0.10929367840290065,0.10948079153895376,0.1106037281453609,0.10940597072243687,0.1149080794304609,0.11685440402477976
1988-07-07,59.38983099227392,B,0.1104167997837066,0.10966805219650264,0.10929367840290065,0.11051017157733437,0.10936854809522625,0.11496422760188577,0.11618067864328617
1988-07-08,59.38910828877895,B,0.1085449308156967,0.10929367840290068,0.10910649150609968,0.11032302156090731,0.10925625085830686,0.11500165708363053,0.11549759391695255
1988-07-11,59.388153996235,B,0.1085449308156967,0.10891930460929869,0.10910649150609968,0.11022942811250683,0.1091065306961536,0.11500165708363053,0.11484257984906429
1988-07-12,59.38648736276223,B,0.1066738441586494,0.10854508727788922,0.10891938284039496,0.11004228033125399,0.10884453013539311,0.11494551621377465,0.1141782103478908
1988-07-13,59.38542738384533,B,0.1066738441586494,0.10817086994647976,0.1087322741746902,0.10976157598197459,0.10865738824009892,0.11487065672874447,0.11353255521506066
1988-07-14,59.38443912280349,B,0.1085449308156967,0.10779649615287779,0.1087322741746902,0.10966798253357408,0.10854509100317951,0.11475836731493469,0.11291497047990555
1988-07-15,59.38427831437514,B,0.1085449308156967,0.10779649615287779,0.10854508727788922,0.10948083251714705,0.10843279376626011,0.11457121901214119,0.11232545617967839
1988-07-18,59.38490669292678,B,0.1104167997837066,0.10817086994647976,0.10854508727788921,0.10938727594912048,0.1083953711390495,0.11432793043553825,0.11179209087043995
1988-07-19,59.38550930846946,B,0.1066738441586494,0.10817086994647976,0.10835797861218448,0.10920012816786762,0.10824565216898914,0.11406593084335323,0.11124936588108535
1988-07-20,59.38932532416376,C,0.1122879311442375,0.10929368734359737,0.10873227864503858,0.10910653509199615,0.10832051217555996,0.1138600721210241,0.11079085562378163
1988-07-21,59.39122221092978,C,0.1104167997837066,0.10966806113719936,0.10873227864503857,0.1090129785239696,0.10835794955492016,0.11365421302616592,0.11032298970967526
1988-07-22,59.39416741661508,C,0.1104167997837066,0.11004243493080135,0.10891946554183955,0.1090129785239696,0.10835794955492016,0.11344835393130775,0.10991126764565701
1988-07-25,59.39537818811399,C,0.1085449308156967,0.10966806113719936,0.10891946554183955,0.1090129785239696,0.10832051217555996,0.1132050652056932,0.1095369748398661
1988-07-26,59.39781331865809,C,0.1066738441586494,0.10966806113719936,0.10891946554183955,0.10891942419111725,0.108283090442419,0.1129243470728397,0.10918139740824694
1988-07-27,59.39615888165733,B,0.1066738441586494,0.10854524374008175,0.10891946554183955,0.10882586985826488,0.10824566870927806,0.11256876982748505,0.1088726053014397
1988-07-28,59.39883530942911,B,0.1104167997837066,0.10854524374008175,0.10910665243864055,0.1089194633066654,0.1083579650521278,0.11225062213838097,0.10869481664150948
1988-07-29,59.40226233199356,C,0.1122879311442375,0.10891947001218791,0.10948095247149463,0.10901301987469195,0.10850768402218815,0.11198861509561535,0.10858252801001067
1988-08-01,59.40687032066663,C,0.1104167997837066,0.10929384380578991,0.10948095247149463,0.10901301987469192,0.10869483754038807,0.1117640450596809,0.10854509819298977
1988-08-02,59.412465605023016,C,0.1104167997837066,0.11004243493080135,0.10985524803400035,0.10910661332309242,0.10888199105858799,0.1115956154465675,0.10849831283092494
1988-08-03,59.4184491936828,C,0.1104167997837066,0.11079102605581277,0.10966813489794727,0.10920020677149292,0.10906914457678792,0.11140847414731976,0.10848895717412228
1988-08-04,59.42052559953648,C,0.1085449308156967,0.1104166522622108,0.10948094800114627,0.10910661332309242,0.10921886071562764,0.11120261415839192,0.1085451011359691
1988-08-05,59.41932238939404,C,0.1066738441586494,0.10929383486509318,0.10910665243864055,0.10901305899024005,0.10936857819557186,0.11099675498902795,0.10848895654082293
1988-08-08,59.41722576268457,B,0.1066738441586494,0.10854524374008175,0.10891954377293582,0.10891950465738769,0.10951829567551609,0.11079089581966395,0.10834859747439618
