Date,GRADE,GPS,SNPS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-11-03,64.05937898941659,A,333.4100036621094,331.2799987792969,326.9690002441406,314.08049926757815,319.0559991455078,302.06629943847656,276.6656498718262
2021-11-04,65.22335711868246,A,341.7200012207031,334.26799926757815,329.0399993896484,316.2479995727539,319.3601989746094,302.83209930419923,277.0784498596191
2021-11-05,65.4431474482135,A,340.75,335.78200073242186,331.0029998779297,318.70249938964844,319.5389990234375,303.5809994506836,277.5049498748779
2021-11-08,66.30046274874297,A,342.9100036621094,338.3960021972656,332.8940002441406,321.41100006103517,319.71159912109374,304.362099609375,277.90164985656736
2021-11-09,67.30171533416392,A,348.260009765625,341.4100036621094,334.91700134277346,324.2220001220703,320.03199951171877,305.1600997924805,278.2941498565674
2021-11-10,66.80372248574783,A,337.6600036621094,342.2600036621094,336.77000122070314,326.29000091552734,320.1125994873047,305.8480999755859,278.6563999176025
2021-11-11,65.4416631912462,A,340.3599853515625,341.9880004882813,338.1279998779297,328.0665008544922,320.1649993896484,306.5136999511719,279.0077498626709
2021-11-12,65.05772335598687,A,347.010009765625,343.24000244140626,339.51100158691406,330.1040008544922,320.37239929199217,307.2941000366211,279.3781998443603
2021-11-15,64.14836368064707,A,345.75,343.80800170898436,341.102001953125,332.030500793457,320.5545989990234,308.0113000488281,279.7245497894287
2021-11-16,63.50212718817574,A,353.4599914550781,344.847998046875,343.1290008544922,334.15350036621095,320.89739868164065,308.7841000366211,280.10104972839355
2021-11-17,64.32156788903502,A,353.9200134277344,348.1,345.1800018310547,336.07450103759766,321.2439990234375,309.5654000854492,280.4862998199463
2021-11-18,64.94836151836422,A,352.0899963378906,350.4460021972656,346.2170013427734,337.6285003662109,321.61479919433594,310.3152001953125,280.8132497406006
2021-11-19,65.25678485129897,A,357.95001220703125,352.6340026855469,347.93700256347654,339.4700012207031,322.1239996337891,311.10310028076174,281.1425498199463
2021-11-22,64.64991423479238,A,347.9700012207031,353.0780029296875,348.44300231933596,340.66850128173826,322.4515997314453,311.7912002563477,281.42194984436037
2021-11-23,62.67157622997377,A,344.6600036621094,351.31800537109376,348.0830017089844,341.50000152587893,322.6929998779297,312.44490020751954,281.6918997955322
2021-11-24,61.2400006201789,A,349.2099914550781,350.3760009765625,349.2380004882813,343.0040008544922,322.9553997802734,313.1384002685547,282.0191497039795
2021-11-25,60.553268959850435,A,349.2099914550781,349.8,350.1230010986328,344.12550048828126,323.23199951171875,313.84190032958986,282.41044960021975
2021-11-26,58.34592990254162,A,342.1600036621094,346.6419982910156,349.63800048828125,344.57450103759766,323.5643994140625,314.45600036621096,282.7808995819092
2021-11-29,59.64503960510914,A,355.8699951171875,348.2219970703125,350.65,345.8760009765625,324.25579956054685,315.2291003417969,283.2867995452881
2021-11-30,60.02632522728103,A,341.0,347.4899963378906,349.4040008544922,346.26650085449216,324.71779968261717,315.85820037841796,283.72574951171873
2021-12-01,58.432231538036525,P,334.75,344.597998046875,347.48699951171875,346.33350067138673,325.00239990234377,316.41490051269534,284.09609954833985
2021-12-02,58.61091087097524,P,349.6700134277344,344.69000244140625,347.2450012207031,346.73100128173826,325.5382000732422,317.13480072021486,284.6239996337891
2021-12-03,59.49058559470921,P,344.5599975585937,345.1700012207031,345.9059997558594,346.92150115966797,325.99059997558595,317.81480072021486,285.1207495880127
2021-12-06,57.9036013609068,P,345.45001220703125,343.08600463867185,345.6540008544922,347.0485015869141,326.63160034179685,318.52450073242187,285.5771496582031
2021-12-07,60.05546597431942,P,356.20001220703125,346.1260070800781,346.80800170898436,347.44550170898435,327.71700073242187,319.30760070800784,286.11879974365235
2021-12-08,64.63419146748885,A,364.3599853515625,352.0480041503906,348.3230010986328,348.780500793457,328.95180053710936,320.1690005493164,286.7559497070313
2021-12-09,65.72287796436211,A,354.4800109863281,353.0100036621094,348.8500030517578,349.4865020751953,330.05320068359373,320.89780059814456,287.3793497467041
2021-12-10,68.3256165819513,A,362.3399963378906,356.5660034179688,350.8680023193359,350.2530014038086,331.25020080566406,321.6705004882813,288.05204971313475
2021-12-13,71.0875356726831,A,362.2300109863281,359.9220031738281,351.50400390625,351.077001953125,332.7098010253906,322.45390045166016,288.7707497406006
2021-12-14,69.6466655074141,A,345.92999267578125,357.8679992675781,351.99700317382815,350.7005020141602,333.76140075683594,323.1016003417969,289.3583997344971
2021-12-15,68.40044003669797,A,361.2999877929688,357.25599975585936,354.652001953125,351.0695007324219,335.09600036621094,323.8777001953125,290.02069969177245
2021-12-16,67.74029716580627,A,352.9200134277344,356.9440002441406,354.977001953125,351.1110015869141,336.1870007324219,324.55160034179687,290.61399978637695
2021-12-17,65.28484781265536,A,348.0400085449219,354.08400268554686,355.3250030517578,350.6155014038086,337.3146008300781,325.1521005249023,291.20694984436034
2021-12-20,62.739244646897475,P,346.1099853515625,350.85999755859376,355.39100036621096,350.5225006103516,338.46200073242187,325.73710052490236,291.76314979553223
2021-12-21,64.28475883301924,A,359.07000732421875,353.4880004882813,355.67799987792966,351.24300079345704,339.8026007080078,326.43580047607423,292.38824981689453
2021-12-22,64.00590425222961,A,364.8299865722656,354.1940002441406,355.725,352.0240005493164,341.17320068359373,327.1692004394531,293.0343497467041
2021-12-23,65.42403425386779,A,366.1499938964844,356.8399963378906,356.8919982910156,352.8710006713867,342.3996008300781,327.89870025634764,293.7281497192383
2021-12-24,67.6666256143467,A,366.1499938964844,360.4619934082031,357.272998046875,354.0705001831055,343.5974005126953,328.6359002685547,294.41959968566897
2021-12-27,70.8701212675665,A,375.5899963378906,366.3579956054688,358.60899658203124,355.05650024414064,344.96480041503906,329.47780029296877,295.1253997039795
2021-12-28,71.93503479498213,A,372.1499938964844,368.9739929199219,361.2309967041016,356.61399993896487,346.18780029296875,330.3168002319336,295.81049964904787
2021-12-29,72.9112229792501,A,373.4400024414063,370.69599609375,362.4449981689453,358.54850006103516,347.3466003417969,331.16170013427734,296.51244964599607
2021-12-30,72.73057628786773,A,370.80999755859375,371.62799682617185,364.23399658203124,359.6054992675781,348.34260009765626,331.9479000854492,297.20814964294436
2021-12-31,72.21663373211892,A,368.5,372.097998046875,366.2799957275391,360.80249938964846,349.2902001953125,332.70170013427736,297.83689964294433
2022-01-03,69.62389047555293,A,361.1000061035156,369.2,367.77899780273435,361.58499908447266,350.03220031738283,333.36850006103515,298.4400996398926
2022-01-04,66.01672940381339,A,352.989990234375,365.3679992675781,367.17099609375,361.4244979858398,350.5314001464844,333.98220001220704,299.0070495605469
2022-01-05,60.9444389430105,A,339.7699890136719,358.6339965820313,364.6649963378906,360.1949981689453,350.94419982910154,334.4735998535156,299.46699951171877
2022-01-06,56.66858144529743,P,344.9700012207031,353.46599731445315,362.5469970703125,359.71949768066406,351.30799987792966,334.7633999633789,299.92069953918457
2022-01-07,50.76166406633771,P,330.3599853515625,345.83799438476564,358.96799621582034,358.12049713134763,351.2515997314453,334.89819976806643,300.30134948730466
2022-01-10,45.9577062917271,P,329.6300048828125,339.543994140625,354.3719970703125,356.49049682617186,351.2473999023438,334.9852996826172,300.6489495849609
2022-01-11,44.26838487198258,P,340.3800048828125,337.0219970703125,351.1949981689453,356.21299743652344,351.39119995117187,335.139599609375,301.06404968261717
2022-01-12,44.37470973704051,P,338.5899963378906,336.78599853515624,347.7099975585937,355.0774978637695,351.4947998046875,335.27539947509763,301.4719996643066
2022-01-13,42.73704492164902,P,327.510009765625,333.29400024414065,343.3799987792969,353.80699768066404,351.2105999755859,335.2853994750977,301.80449966430666
2022-01-14,43.38680197557384,P,326.1600036621094,332.45400390625,339.1459991455078,352.71299743652344,350.91880004882813,335.2288995361328,302.1260496520996
2022-01-17,44.34536962043186,P,326.1600036621094,331.7600036621094,335.65199890136716,351.71549835205076,350.58380004882815,335.14769958496095,302.4665997314453
2022-01-18,41.48241997767815,B,313.4800109863281,326.3800048828125,331.7010009765625,349.4359985351563,349.88820007324216,334.9600997924805,302.724349822998
2022-01-19,38.9126165808976,B,312.1400146484375,321.0900085449219,328.93800354003906,346.80149993896487,349.37780029296874,334.74519989013675,302.9920999145508
2022-01-20,37.685257719237896,B,309.9599914550781,317.5800048828125,325.43700256347654,343.9919998168945,348.7698004150391,334.46739990234374,303.23124984741213
2022-01-21,35.561957590119285,B,303.3099975585937,313.0100036621094,322.7320037841797,340.85,347.89580017089844,334.1340997314453,303.4439498901367
2022-01-24,33.82718149526492,B,308.3399963378906,309.4460021972656,320.6030029296875,337.4875,347.14760009765627,333.85109954833985,303.73244987487794
2022-01-25,32.32282851326616,B,291.6600036621094,305.0820007324219,315.7310028076172,333.46300048828124,345.9116003417969,333.40449951171877,303.93989990234377
2022-01-26,30.203997735391756,B,288.5599975585937,300.3659973144531,310.7280029296875,329.2190002441406,344.6044000244141,332.9241995239258,304.1198999023438
2022-01-27,28.339318640885065,B,285.3599853515625,295.44599609375,306.51300048828125,324.9464996337891,343.2697998046875,332.4422994995117,304.30564979553225
2022-01-28,28.425789842687237,B,296.3500061035156,294.0539978027344,303.53200073242186,321.33899993896483,342.03779968261716,332.0808996582031,304.53014984130857
2022-01-31,29.60819524876805,B,310.5,294.4859985351562,301.96600036621095,318.8089996337891,341.2883996582031,331.86999969482423,304.79824981689455
2022-02-01,33.83127156478903,B,311.82000732421875,298.51799926757815,301.8,316.75050048828126,340.6315997314453,331.6622998046875,305.09884986877444
2022-02-02,39.08179198961405,B,315.6300048828125,303.9320007324219,302.1489990234375,315.54350128173826,339.96,331.4576998901367,305.42014991760254
2022-02-03,42.87179440955196,B,303.510009765625,307.5620056152344,301.5040008544922,313.4705017089844,339.04600036621093,331.13899993896484,305.67514999389647
2022-02-04,46.115346532920455,B,308.8900146484375,310.07000732421875,302.06200256347654,312.3970031738281,338.3806005859375,330.9725,305.9843000793457
2022-02-07,46.516432794151875,B,305.1400146484375,308.9980102539063,301.74200439453125,311.17250366210936,337.3660009765625,330.8109002685547,306.28595016479494
2022-02-08,46.61502888924685,C,309.1099853515625,308.456005859375,303.48700256347655,309.6090026855469,336.72820068359374,330.72300018310546,306.64615005493164
2022-02-09,47.78813929135061,C,324.17999267578125,310.16600341796874,307.0490020751953,308.8885025024414,336.51680053710936,330.75960021972656,307.0797499847412
2022-02-10,49.22264659635627,C,311.1499938964844,311.6940002441406,309.6280029296875,308.07050170898435,335.74640014648435,330.6423001098633,307.4481999206543
2022-02-11,47.48742335477575,B,295.2900085449219,308.9739990234375,309.5220031738281,306.527001953125,334.76100036621096,330.37580017089846,307.71544998168946
2022-02-14,46.92498208671153,B,294.9599914550781,306.9379943847656,307.96800231933594,304.9670013427734,333.7511999511719,330.1914001464844,308.0282999420166
2022-02-15,46.7251002579685,B,306.1499938964844,306.34599609375,307.4010009765625,304.6005004882812,332.7501995849609,330.2336001586914,308.3849498748779
2022-02-16,44.173527224374574,B,306.7900085449219,302.8679992675781,306.5170013427734,304.33300018310547,331.59880004882814,330.2753002929687,308.77619995117186
2022-02-17,42.06702597431499,B,293.3099975585937,299.3,305.4970001220703,303.50050048828126,330.3753997802734,330.2143002319336,309.0884499359131
2022-02-18,41.82741913482332,B,287.6300048828125,297.76799926757815,303.3709991455078,302.7165008544922,328.8811999511719,330.06570037841794,309.3280999755859
2022-02-21,41.82931964120203,B,287.6300048828125,296.302001953125,301.6199981689453,301.6810012817383,327.3891998291016,330.0495004272461,309.58625
2022-02-22,40.687080713663484,B,289.4700012207031,292.96600341796875,299.6559997558594,301.57150115966795,326.26,330.010700378418,309.858450012207
2022-02-23,39.09466625325156,B,285.5299987792969,288.71400146484376,295.79100036621094,301.4200012207031,324.7446002197266,329.92030029296876,310.0993000030518
2022-02-24,41.541261271370196,B,307.79998779296875,291.61199951171875,295.45599975585935,302.54200134277346,323.8421997070312,330.01460021972656,310.4147499084473
2022-02-25,45.323470749818675,P,311.1499938964844,296.3159973144531,297.0419982910156,303.28200073242186,323.1043994140625,330.2095001220703,310.7604998779297
2022-02-28,48.75683152846128,A,312.3900146484375,301.26799926757815,298.7850006103516,303.3765014648437,322.43,330.4460003662109,311.0795499420166
2022-03-01,50.794647676494016,A,307.7099914550781,304.91599731445314,298.9410003662109,303.1710006713867,321.4027996826172,330.6027001953125,311.33894989013675
2022-03-02,54.692886423922545,A,315.32000732421875,310.8739990234375,299.79400024414065,303.155500793457,320.41260009765625,330.792900390625,311.64414993286135
2022-03-03,53.971733590016555,A,308.8399963378906,311.0820007324219,301.3470001220703,303.4220001220703,319.2664001464844,330.83300048828124,311.91524993896485
2022-03-04,52.203373861316216,A,309.0599975585937,310.66400146484375,303.48999938964846,303.4304992675781,318.1246002197266,330.86100036621093,312.18884994506834
2022-03-07,48.80511732781857,A,295.4599914550781,307.2779968261719,304.272998046875,302.94649810791014,316.5220001220703,330.7434002685547,312.3944499206543
2022-03-08,46.782506059012086,C,296.3500061035156,305.00599975585936,304.96099853515625,302.3084991455078,315.0060003662109,330.59690032958986,312.60709991455076
2022-03-09,44.75453941435541,B,307.7900085449219,303.5,307.18699951171874,301.48899993896487,313.69300048828126,330.5198004150391,312.8807999420166
2022-03-10,43.074284695675146,B,300.8399963378906,301.9,306.4910003662109,300.97350006103517,312.29360046386716,330.3181002807617,313.1320499420166
2022-03-11,40.78539574996663,B,293.69000244140625,298.8260009765625,304.7450012207031,300.89349975585935,310.79740051269533,330.0438003540039,313.3210999298096
2022-03-14,39.07632997901543,B,278.9800109863281,295.5300048828125,301.4040008544922,300.09450073242186,309.1550006103516,329.5936004638672,313.45305000305177
2022-03-15,37.87531663925046,B,285.5,293.36000366210936,299.18300170898436,299.06200103759767,307.8052008056641,329.1683004760742,313.60559997558596
2022-03-16,37.27575925963913,B,300.0799865722656,291.8179992675781,297.65899963378905,298.7264999389648,307.01140075683594,328.97780029296877,313.8256999206543
2022-03-17,38.36212737135694,B,304.04998779296875,292.4599975585937,297.17999877929685,299.2634994506836,306.19300048828126,328.7505001831055,314.03559982299805
2022-03-18,42.24054409718952,B,318.2099914550781,297.36399536132814,298.0949981689453,300.79249877929686,305.95000061035154,328.6008001708984,314.31129974365234
2022-03-21,47.65826629762868,C,314.3099975585937,304.4299926757812,299.97999877929686,302.1264984130859,305.6436004638672,328.4455001831055,314.55039978027344
2022-03-22,53.21198034163467,C,325.2200012207031,312.3739929199219,302.86699829101565,303.91399841308595,305.340400390625,328.3658001708984,314.8560498046875
2022-03-23,55.659086859137794,C,316.44000244140625,315.64599609375,303.73199768066405,305.4594985961914,304.8974005126953,328.1961001586914,315.13119979858396
2022-03-24,57.98233715324366,C,325.5599975585937,319.947998046875,306.20399780273436,306.34749908447264,304.8584002685547,328.0345001220703,315.4332997131348
2022-03-25,57.03807408788659,C,318.9100036621094,320.08800048828124,308.7259979248047,306.7354995727539,304.71340026855466,327.8161001586914,315.6985498046875
2022-03-28,57.696169159957435,C,332.3800048828125,323.702001953125,314.0659973144531,307.73499908447263,304.8378002929687,327.71080017089844,316.03644989013674
2022-03-29,58.147801942127806,A,341.0,326.8580017089844,319.6159973144531,309.3994995117188,305.38820007324216,327.63820007324216,316.39914993286135
2022-03-30,59.345159652277125,A,332.5899963378906,330.08800048828124,322.86699829101565,310.2629989624023,305.79719970703127,327.5875,316.71779998779294
2022-03-31,59.54704321208887,A,333.2699890136719,331.6299987792969,325.78899841308595,311.48449859619143,306.2633996582031,327.51660003662107,317.0151499938965
2022-04-01,61.090233456841815,A,334.9800109863281,334.8440002441406,327.46600036621095,312.78049926757814,306.8967999267578,327.39630004882815,317.3452000427246
2022-04-04,60.945917070286264,A,340.1499938964844,336.397998046875,330.05,315.01499938964844,307.5329998779297,327.34029998779295,317.67580001831055
2022-04-05,58.277060158221694,A,327.7099914550781,333.7399963378906,330.2989990234375,316.58299865722654,308.2539996337891,327.08279998779295,317.933450012207
2022-04-06,56.565392615621306,A,324.8500061035156,332.19199829101564,331.13999938964844,317.4359985351563,308.9797998046875,326.79209991455076,318.17875
2022-04-07,55.278524148481665,A,326.3699951171875,330.81199951171874,331.2209991455078,318.7124984741211,309.8,326.53489990234374,318.4250500488281
2022-04-08,52.979769149247886,A,319.8299865722656,327.78199462890626,331.31299743652346,320.0194976806641,310.269599609375,326.1536996459961,318.6283999633789
2022-04-11,48.89786620806998,P,309.7699890136719,321.70599365234375,329.0519958496094,321.5589965820312,310.25499938964845,325.7716995239258,318.78144989013674
2022-04-12,47.0406242172603,P,310.8299865722656,318.3299926757812,326.0349945068359,322.8254959106445,310.2351989746094,325.43339935302737,318.93914978027345
2022-04-13,44.602516447272585,P,306.7200012207031,314.70399169921876,323.4479949951172,323.1574966430664,310.0569989013672,325.0084994506836,319.07344985961913
2022-04-14,40.69692865490497,P,294.7699890136719,308.3839904785156,319.5979949951172,322.69349670410156,309.88219848632815,324.4640994262695,319.1529998779297
2022-04-15,37.5914298743326,B,294.7699890136719,303.3719909667969,315.5769927978516,321.52149658203126,309.5997979736328,323.99019927978514,319.22309982299805
2022-04-18,36.42216700381504,B,297.1199951171875,300.8419921875,311.27399291992185,320.66199645996096,309.4393975830078,323.40269927978517,319.315899810791
2022-04-19,36.25059125590295,B,306.3299865722656,299.9419921875,309.1359924316406,319.7174957275391,309.38379760742185,323.0559991455078,319.45709976196287
2022-04-20,36.85491730646806,B,306.260009765625,299.84999389648436,307.27699279785156,319.20849609375,309.02539794921876,322.7710992431641,319.5929998779297
2022-04-21,37.77631799311497,B,295.5,299.99599609375,304.1899932861328,317.7054962158203,308.71239807128904,322.2293991088867,319.6820999145508
2022-04-22,38.07983099098963,B,285.0,298.0419982910156,300.7069946289063,316.00999603271487,308.5065979003906,321.6337991333008,319.7242999267578
2022-04-25,38.53989219128973,B,290.9200134277344,296.802001953125,298.8219970703125,313.93699645996094,308.42579833984377,321.0884991455078,319.80649993896486
2022-04-26,35.895796005717415,B,282.8999938964844,292.1160034179687,296.02899780273435,311.03199615478513,307.96079833984373,320.35549896240235,319.83154983520507
2022-04-27,33.618923485290146,B,287.0299987792969,288.27000122070314,294.05999755859375,308.75399627685545,307.56559814453124,319.5821990966797,319.875599822998
2022-04-28,35.044956744441016,B,301.8599853515625,289.5419982910156,294.7689971923828,307.18349609375,307.7365979003906,319.05599884033205,319.9768997192383
2022-04-29,35.635395383709664,B,286.7900085449219,289.9,293.9709991455078,304.7739959716797,307.7197979736328,318.30049896240234,319.9854997253418
2022-05-02,35.72562889557748,B,290.7099914550781,289.8579956054688,293.3299987792969,302.3019958496094,307.7813977050781,317.58529876708985,320.019599609375
2022-05-03,38.33814329604456,B,292.2099914550781,291.7199951171875,291.9179992675781,300.52699584960936,307.8361975097656,317.0480987548828,320.07484954833984
2022-05-04,40.88106098929281,P,299.19000244140625,294.15199584960936,291.21099853515625,299.2439956665039,308.1093975830078,316.4269989013672,320.1523495483398
2022-05-05,38.23483613900681,B,282.3399963378906,290.247998046875,289.89499816894534,297.04249572753906,307.60019775390623,315.72119873046876,320.1363995361328
2022-05-06,37.06457104610897,B,274.7099914550781,287.8319946289063,288.8659973144531,294.7864959716797,306.87139770507815,314.98789855957034,320.0699995422363
2022-05-09,34.24667922578162,B,262.4100036621094,282.1719970703125,286.01499633789064,292.4184967041016,305.8717974853516,314.1508987426758,319.9439996337891
2022-05-10,31.614309031703808,B,270.510009765625,277.8320007324219,284.7759979248047,290.40249786376955,305.1277978515625,313.26529876708986,319.85054962158205
2022-05-11,26.84057733125754,B,260.8299865722656,270.1599975585938,282.15599670410154,288.10799713134764,304.0379974365234,312.22529876708984,319.6972496032715
2022-05-12,25.257086100675775,B,262.0599975585937,266.1039978027344,278.1759979248046,286.4724975585938,303.1023974609375,311.18439880371096,319.5415495300293
2022-05-13,25.92569730925356,B,275.989990234375,266.35999755859376,277.09599609375,285.5334976196289,302.4409973144531,310.28279876708984,319.45934951782226
2022-05-16,28.245059612211097,B,273.7300109863281,268.6239990234375,275.397998046875,284.36399841308594,302.00639770507814,309.2641989135742,319.37099960327146
2022-05-17,30.31668406847804,B,282.8099975585937,271.08399658203126,274.45799865722654,283.18799896240233,301.7355975341797,308.3707989501953,319.34379959106445
2022-05-18,32.827036132859085,B,272.57000732421875,273.4320007324219,271.79599914550784,281.50349884033204,301.0311975097656,307.36209899902343,319.2618995666504
2022-05-19,38.530702098282845,B,300.5199890136719,281.1239990234375,273.61399841308594,281.75449829101564,301.02479736328127,306.65919891357424,319.30354949951175
2022-05-20,42.681710998848494,B,306.7200012207031,287.27000122070314,276.81499938964845,282.84049835205076,301.2853973388672,306.04139892578127,319.3715495300293
2022-05-23,47.30278309571909,C,306.9800109863281,293.9200012207031,281.2720001220703,283.6434982299805,301.8453973388672,305.50019897460936,319.4343495178223
2022-05-24,49.713821711278456,A,296.3699951171875,296.6320007324219,283.8579986572266,284.31699829101564,302.06279724121094,304.9339990234375,319.4580995178223
2022-05-25,54.15909169676842,A,299.1700134277344,301.952001953125,287.69200134277344,284.9239990234375,302.04459777832034,304.52799926757814,319.50079956054685
2022-05-26,53.80931394222359,A,306.1000061035156,303.06800537109376,292.09600219726565,285.13600006103513,302.0855981445313,304.13929931640627,319.45134963989256
2022-05-27,54.458533888714236,A,322.9599914550781,306.3160034179688,296.7930023193359,286.94449920654296,302.18059814453125,304.0652993774414,319.4817495727539
2022-05-30,54.50661507751954,A,322.9599914550781,309.5119995117187,301.71600036621095,288.55699920654297,302.3535980224609,303.99859924316405,319.4919494628906
2022-05-31,55.457452894150464,A,319.20001220703125,314.0780029296875,305.35500183105466,289.9065002441406,302.2331982421875,303.78679931640625,319.4631994628906
2022-06-01,55.45588102628367,C,316.8599853515625,317.6159973144531,309.78399963378905,290.7899993896484,302.2415979003906,303.56949920654296,319.4224493408203
2022-06-02,57.43292809322781,C,330.8099975585937,322.5579956054687,312.81300048828126,293.21349945068357,302.34659790039063,303.60249908447264,319.44394927978516
2022-06-03,56.78651285106802,C,327.67999267578125,323.5019958496094,314.90899963378905,295.86199951171875,302.5219976806641,303.61769897460937,319.4232992553711
2022-06-06,56.24910678683565,C,328.7900085449219,324.6679992675781,317.0899993896484,299.1809997558594,302.45019775390625,303.6439990234375,319.3958493041992
2022-06-07,56.77382206762227,C,329.5299987792969,326.73399658203124,320.4059997558594,302.13199920654296,302.2207977294922,303.8044989013672,319.38229934692384
2022-06-08,56.94280450615053,C,322.8900146484375,327.94000244140625,322.7779998779297,305.23500061035156,302.0267980957031,303.9119989013672,319.32859939575195
2022-06-09,54.67184809390349,C,317.0799865722656,325.1940002441406,323.87599792480466,307.98600006103516,301.702998046875,303.9831988525391,319.2252993774414
2022-06-10,51.567607300789355,C,305.3900146484375,320.7360046386719,322.11900024414064,309.4560012817383,301.1111981201172,304.0039990234375,319.0690493774414
2022-06-13,46.440023983513335,C,290.25,313.0280029296875,318.84800109863284,310.28200073242186,300.1131982421875,303.8230990600586,318.8370993041992
2022-06-14,41.81328492569729,B,295.1600036621094,306.15400390625,316.4440002441406,310.89950103759764,299.46219848632813,303.8580990600586,318.63129928588864
2022-06-15,39.14354240744455,B,303.239990234375,302.2239990234375,315.0820007324219,312.4330001831055,299.0299981689453,304.0048989868164,318.4645492553711
2022-06-16,35.75356264927591,B,289.489990234375,296.70599975585935,310.95,311.8815002441406,298.2923980712891,304.0461990356445,318.24424926757814
2022-06-17,35.245420553848184,B,296.17999267578125,294.86399536132814,307.8,311.35449981689453,297.81939819335935,304.0444989013672,318.06269927978514
2022-06-20,37.122734222638606,B,296.17999267578125,296.04999389648435,304.53899841308595,310.8144989013672,297.54759826660154,303.901298828125,317.8856492614746
2022-06-21,38.72668822850219,B,302.2200012207031,297.4619934082031,301.80799865722656,311.106999206543,297.3753985595703,303.8052987670898,317.73379928588867
2022-06-22,38.4928080922227,B,301.239990234375,297.06199340820314,299.6429962158203,311.210498046875,297.26579833984374,303.6613986206055,317.5595492553711
2022-06-23,42.17484638575129,B,309.25,301.0139953613281,298.85999755859376,311.36799774169924,297.55539855957034,303.7187985229492,317.42889923095703
2022-06-24,45.47860810045963,B,317.4700012207031,305.2719970703125,300.0679962158203,311.09349822998047,298.00939880371095,303.8045983886719,317.38854919433595
2022-06-27,48.07181614612256,B,311.8599853515625,308.4079956054687,302.22899475097654,310.5384979248047,298.30419860839845,303.8717980957031,317.3413491821289
2022-06-28,48.65224516498094,A,303.6700134277344,308.697998046875,303.0799957275391,309.76199798583986,298.2509991455078,303.81739837646484,317.2701992797852
2022-06-29,49.49743927636165,C,306.0599975585937,309.66199951171876,303.36199645996095,309.2219985961914,298.2469989013672,303.63619842529295,317.1978993225098
2022-06-30,48.36124169201309,C,303.70001220703125,308.552001953125,304.7829986572266,307.86649932861326,298.4109991455078,303.56169860839844,317.10199935913084
2022-07-01,46.2090979948406,C,301.2300109863281,305.30400390625,305.2880004882812,306.54400024414065,298.73559936523435,303.6210986328125,316.99844940185545
2022-07-04,44.511359872881116,B,301.2300109863281,303.1780090332031,305.7930023193359,305.16600036621094,298.9417993164063,303.683798828125,316.9375994873047
2022-07-05,44.62265977307373,B,302.9100036621094,303.0260070800781,305.86200256347655,303.8350006103516,299.34199951171877,303.6513989257812,316.9424995422363
2022-07-06,45.568417039354046,P,309.6300048828125,303.74000854492186,306.7010040283203,303.1720001220703,299.79399963378904,303.67979888916017,316.9775495910645
2022-07-07,47.86012388636808,P,319.42999267578125,306.88600463867186,307.71900329589846,303.2895004272461,300.14539978027346,303.94099884033204,317.0776495361328
2022-07-08,50.57976276064758,A,317.5400085449219,310.14800415039065,307.7260040283203,303.8970001220703,300.7603997802734,304.24009887695314,317.15289962768554
2022-07-11,53.29791723677953,A,315.19000244140625,312.94000244140625,308.0590057373047,305.1440002441406,301.25,304.51569885253906,317.28259963989257
2022-07-12,54.49368142705317,A,306.4100036621094,313.64000244140624,308.3330047607422,305.7065002441406,301.5340002441406,304.68509887695313,317.34789962768554
2022-07-13,54.05938553868341,A,303.07000732421875,312.3280029296875,308.0340057373047,305.6980010986328,301.6116003417969,304.86049896240235,317.39039962768555
2022-07-14,52.46780105101879,A,305.0199890136719,309.4460021972656,308.16600341796874,306.47450103759763,302.0652001953125,304.8326989746094,317.423649597168
2022-07-15,51.96683405342594,A,314.29998779296875,308.797998046875,309.47300109863284,307.38050079345703,302.8570001220703,304.8641989135742,317.53684951782225
2022-07-18,51.088085823836614,A,310.42999267578125,307.84599609375,310.39299926757815,308.093000793457,303.81739990234377,304.8445986938477,317.6452995300293
2022-07-19,52.915133277503124,A,323.510009765625,311.2659973144531,312.4529998779297,309.1575012207031,304.87739990234377,305.00259887695313,317.80264953613283
2022-07-20,56.42252516507418,A,330.70001220703125,316.7919982910156,314.56000061035155,310.63050231933596,306.27480041503907,305.1563989257813,317.97464965820313
2022-07-21,60.39545664873517,A,338.6600036621094,323.52000122070314,316.4830017089844,312.1010025024414,307.8068005371094,305.45459899902346,318.1437997436523
2022-07-22,62.403489975635665,A,338.0400085449219,328.26800537109375,318.5330017089844,313.12950286865237,309.0478009033203,305.74439910888674,318.30269973754883
2022-07-25,65.04959905708124,A,337.6700134277344,333.71600952148435,320.7810028076172,314.4200042724609,310.32660095214845,306.16649932861327,318.454949798584
2022-07-26,65.94426058120403,A,339.4100036621094,336.89600830078126,324.0810028076172,316.2070037841797,311.45860107421873,306.5970993041992,318.59699981689454
2022-07-27,67.38210441380775,A,353.5400085449219,341.46400756835936,329.1280029296875,318.5810043334961,313.0780010986328,307.0545993041992,318.78719985961914
2022-07-28,68.73742629811025,A,362.6400146484375,346.260009765625,334.89000549316404,321.5280044555664,314.3204016113281,307.6725994873047,318.9953498840332
2022-07-29,71.26082842898055,A,367.5,352.1520080566406,340.2100067138672,324.84150390625,315.53600158691404,308.41069946289065,319.2272499084473
2022-08-01,73.89053752611062,A,370.010009765625,358.62000732421876,346.1680084228516,328.28050384521487,316.7966015625,309.3209994506836,319.4572999572754
