Date,GRADE,GPS,HD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-13,,,0.2414127141237259,0.22815879285335536,0.22847430109977718,0.25127447918057444,0.2889380398392677,,
1984-02-14,,,0.2414127141237259,0.23257681131362912,0.22847430109977718,0.2483554244041443,0.2876757484674453,,
1984-02-15,,,0.2414127141237259,0.2369948297739029,0.2291054487228393,0.24543636962771415,0.286413457095623,,
1984-02-16,,,0.2303680032491684,0.2369948297739029,0.2286321252584457,0.24196507930755615,0.28502494096755976,,
1984-02-17,,,0.2303680032491684,0.2369948297739029,0.2297366634011268,0.23880937024950982,0.28376265734434125,,
1984-02-20,,,0.2303680032491684,0.23478588759899138,0.23147234022617336,0.2359692260622978,0.2825003737211227,,
1984-02-21,,,0.2303680032491684,0.2325769454240799,0.23257687836885452,0.23336575850844382,0.2810171881318092,,
1984-02-22,,,0.2193226218223571,0.22815892696380616,0.23257687836885452,0.23084116652607917,0.27931309491395945,,
1984-02-23,,,0.213011234998703,0.22468757331371308,0.230841201543808,0.22910551577806473,0.27748277395963666,,
1984-02-24,,,0.2066996097564697,0.21995389461517328,0.22847436219453812,0.22792209610342976,0.27530531615018844,,
1984-02-27,,,0.213011234998703,0.2164825409650802,0.22563421428203584,0.22705425769090648,0.2732540908455849,,
1984-02-28,,,0.2066996097564697,0.2117488622665405,0.2221629038453102,0.22531860247254368,0.27117131143808365,,
1984-02-29,,,0.2066996097564697,0.20922425985336304,0.2186915934085846,0.22389852106571193,0.2689938536286354,,
1984-03-01,,,0.1956548690795898,0.20575298666954037,0.21522027999162674,0.2219262026250362,0.26659550100564955,,
1984-03-02,,,0.2019663602113723,0.2048063367605209,0.21238011568784715,0.22105838954448695,0.26419714868068694,,
1984-03-05,,,0.1956548690795898,0.20133506357669825,0.20890880227088923,0.2201905712485313,0.2616725665330887,,
1984-03-06,,,0.1956548690795898,0.19912611544132225,0.20543748885393137,0.21900718361139293,0.2590217584371567,,
1984-03-07,,,0.178298532962799,0.19344590008258813,0.20133507996797556,0.21695597916841503,0.25592915534973143,,
1984-03-08,,,0.1956548690795898,0.19344590008258813,0.19959944337606425,0.2152203224599361,0.253183678984642,,
1984-03-09,,,0.1956548690795898,0.19218360185623162,0.19849496930837626,0.21348466575145716,0.2504382026195526,,
1984-03-12,,,0.1956548690795898,0.19218360185623165,0.19675933271646492,0.21119677349925037,0.24769272625446315,,
1984-03-13,,,0.213011234998703,0.19565487504005427,0.19739049524068825,0.2097766995429992,0.2456415009498596,,
1984-03-14,,,0.2193226218223571,0.2038596928119659,0.198652796447277,0.2086721949279308,0.2438111817836761,,
1984-03-15,,,0.2303680032491684,0.21080231964588161,0.20212410986423487,0.2086721949279308,0.2418546363711357,,
1984-03-16,,,0.2351012378931045,0.21869159340858454,0.2054375976324081,0.2089088566601276,0.23999275565147396,,
1984-03-19,,,0.2303680032491684,0.22563422024250027,0.20890891104936596,0.2089088566601276,0.23803621023893354,,
1984-03-20,,,0.2303680032491684,0.22910557389259334,0.21238022446632382,0.2089088566601276,0.23633212029933925,,
1984-03-21,,,0.2351012378931045,0.23226129710674287,0.21806049495935437,0.20969778746366496,0.23481737345457074,,
1984-03-22,,,0.2303680032491684,0.23226129710674287,0.2215318083763122,0.21056562587618824,0.2332079619169235,,
1984-03-23,,,0.2303680032491684,0.23131465017795563,0.22500312179327006,0.21174904555082316,0.2318194457888603,,
1984-03-26,,,0.213011234998703,0.22784329652786256,0.22673875838518137,0.21174904555082316,0.23033625274896619,,
1984-03-27,,,0.2193226218223571,0.22563422024250027,0.2273698970675468,0.21238019615411755,0.22872682899236677,,
1984-03-28,,,0.213011234998703,0.22121621966361998,0.22673875838518143,0.2126957774162292,0.22699117749929423,,
1984-03-29,,,0.2193226218223571,0.21900714337825772,0.2256342202425003,0.21387916505336757,0.2253817537426948,,
1984-03-30,,,0.2193226218223571,0.21679806709289545,0.22405635863542556,0.2147469781339168,0.22389856249094006,,
1984-04-02,,,0.2193226218223571,0.21806034445762626,0.22295182049274445,0.21593036577105518,0.22254159718751904,,
1984-04-03,,,0.2193226218223571,0.2180603444576263,0.2218472823500633,0.21711375340819355,0.2212793025374412,,
1984-04-04,,,0.2303680032491684,0.2215316981077194,0.22137395888566966,0.219717226922512,0.22049037337303157,,
1984-04-05,,,0.2193226218223571,0.22153169810771933,0.22026942074298855,0.22090061455965043,0.21992234081029888,,
1984-04-06,,,0.2240563780069351,0.22247844934463495,0.2196382582187652,0.22232069000601767,0.2197961083054542,0.2633293209969997,
1984-04-09,,,0.2193226218223571,0.22247844934463495,0.2202693969011306,0.223504077643156,0.219575200676918,0.26241416141390794,
1984-04-10,,,0.2240563780069351,0.22342520058155055,0.22074277251958843,0.22405633479356762,0.2192280739545822,0.26160945236682887,
1984-04-11,,,0.2193226218223571,0.2212161242961883,0.22137391120195385,0.22405633479356762,0.21891250163316722,0.2606942927837371,
1984-04-12,,,0.2303680032491684,0.22342520058155055,0.22247844934463495,0.22405633479356762,0.2188178369402885,0.25988958701491355,
1984-04-13,,,0.2351012378931045,0.22563417255878443,0.22405631095170966,0.22405633479356762,0.21913340926170347,0.25913221359252925,
1984-04-16,,,0.2351012378931045,0.2287898957729339,0.2256341725587844,0.22429299652576443,0.21957520931959149,0.258374840170145,
1984-04-17,,,0.2414127141237259,0.23226116299629207,0.22784318178892132,0.2248452320694923,0.22001701116561886,0.25763324230909346,
1984-04-18,,,0.2414127141237259,0.2366791814565658,0.22894765287637706,0.22516080588102336,0.22045881301164624,0.2569389836490154,
