Date,GRADE,GPS,TDY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-12-24,56.15802813079804,A,56.9900016784668,54.896000671386716,54.48200035095215,54.535000228881835,53.291000289916994,51.956900177001955,48.01354997634888
2007-12-25,56.476093312681684,A,56.9900016784668,55.54600067138672,54.67500038146973,54.69000034332275,53.364200286865234,52.06170021057129,48.1067499923706
2007-12-26,56.71490045238762,A,56.41999816894531,56.104000091552734,54.795000076293945,54.76150016784668,53.443200225830076,52.13740020751953,48.19419998168945
2007-12-27,56.647157393443045,A,54.54999923706055,56.08600006103516,54.738000106811526,54.75350017547608,53.49640022277832,52.19640018463135,48.27214998245239
2007-12-28,56.36524908426759,A,53.5099983215332,55.69199981689453,54.763999938964844,54.71800003051758,53.58800018310547,52.22890018463135,48.34444997787475
2007-12-31,55.91222314930908,A,53.33000183105469,54.95999984741211,54.92800025939941,54.67150020599365,53.633400192260744,52.28430019378662,48.42009998321533
2008-01-01,55.50887038711135,P,53.33000183105469,54.22799987792969,54.887000274658206,54.65900020599365,53.6478002166748,52.35360019683838,48.4975
2008-01-02,55.048516250199604,P,51.619998931884766,53.26800003051758,54.68600006103516,54.51600017547607,53.617600173950194,52.41060020446778,48.56694999694824
2008-01-03,54.87602297195431,P,52.09000015258789,52.77600021362305,54.4310001373291,54.37050018310547,53.64480018615723,52.46740020751953,48.63844999313355
2008-01-04,54.63038512098641,P,51.0099983215332,52.27600021362305,53.984000015258786,54.173500061035156,53.63640014648438,52.4827001953125,48.706299991607665
2008-01-07,54.51246438496102,P,52.22999954223633,52.055999755859375,53.50799980163574,53.99500007629395,53.66780014038086,52.52640018463135,48.780249996185304
2008-01-08,54.32589257718045,P,51.650001525878906,51.71999969482422,52.97399978637695,53.82450008392334,53.6660001373291,52.55110019683838,48.84860000610352
2008-01-09,54.52445309117673,P,53.310001373291016,52.05800018310547,52.66300010681152,53.729000091552734,53.6860001373291,52.59720020294189,48.92660001754761
2008-01-10,54.60216069742676,P,52.36000061035156,52.1120002746582,52.444000244140625,53.591000175476076,53.73780014038086,52.64000019073487,49.00000001907349
2008-01-11,54.978252431715134,P,53.63999938964844,52.63800048828125,52.45700035095215,53.61050014495849,53.78740013122559,52.6751001739502,49.07980001449585
2008-01-14,55.159873113965695,P,52.900001525878906,52.77200088500977,52.41400032043457,53.67100028991699,53.81900016784668,52.708100204467776,49.15655002593994
2008-01-15,55.41476870795437,P,52.959999084472656,53.034000396728516,52.37700004577637,53.63200016021729,53.81820014953613,52.755700187683104,49.230000019073486
2008-01-16,55.5365927384568,P,53.810001373291016,53.13400039672852,52.596000289916994,53.64100017547607,53.8876001739502,52.798700218200686,49.30870002746582
2008-01-17,55.47574108700044,A,52.119998931884766,53.08600006103516,52.59900016784668,53.51500015258789,53.8736001586914,52.8177001953125,49.377350025177
2008-01-18,55.23336000841419,A,52.02999877929688,52.763999938964844,52.70100021362305,53.34250011444092,53.86480010986328,52.83890018463135,49.44335000991821
2008-01-21,55.02082494323266,P,52.02999877929688,52.58999938964844,52.6810001373291,53.09449996948242,53.84740005493164,52.860100173950194,49.50434999465942
2008-01-22,54.66226615767337,P,50.540000915527344,52.10599975585937,52.570000076293944,52.77199993133545,53.76340003967285,52.86900016784668,49.55655000686645
2008-01-23,54.136008996149116,P,50.0,51.34399948120117,52.238999938964845,52.45100002288818,53.67400001525879,52.87790016174316,49.60880001068115
2008-01-24,53.99214165992984,P,50.880001068115234,51.09599990844727,52.09099998474121,52.26750011444092,53.60480003356933,52.89420017242432,49.66385002136231
2008-01-25,53.845880693015125,P,50.52000045776367,50.794000244140626,51.77900009155273,52.118000221252444,53.51540000915527,52.91960018157959,49.71590002059936
2008-01-28,53.86734426259661,P,51.43999862670898,50.67600021362305,51.63299980163574,52.02350006103516,53.48,52.95780017852783,49.76875001907349
2008-01-29,54.0259565694862,P,51.060001373291016,50.78000030517578,51.44300003051758,51.910000038146975,53.401000061035155,52.99360019683838,49.8181000328064
2008-01-30,54.218206863048096,P,50.63999938964844,50.90800018310547,51.12599983215332,51.861000061035156,53.35360008239746,53.031700172424316,49.84225002288818
2008-01-31,54.34335624348904,P,51.630001068115234,51.05800018310547,51.077000045776366,51.83800010681152,53.3260001373291,53.07660018920898,49.874400024414065
2008-02-01,54.591129206686595,P,52.5,51.454000091552736,51.12400016784668,51.91250019073486,53.28880012512207,53.125900192260744,49.91100002288818
2008-02-04,54.66081350689695,P,51.86000061035156,51.53800048828125,51.10700035095215,51.89400024414063,53.27320014953613,53.17910018920898,49.94975002288818
2008-02-05,54.516433717343,P,49.84999847412109,51.295999908447264,51.03800010681152,51.80400009155274,53.19240013122558,53.16830017089844,49.97910001754761
2008-02-06,54.267495140173025,P,48.83000183105469,50.93400039672851,50.92100028991699,51.58000011444092,53.069200134277345,53.138100204467776,49.996700019836425
2008-02-07,53.846504192430665,P,48.540000915527344,50.316000366210936,50.6870002746582,51.38900012969971,52.94580017089844,53.09960021972656,50.01030002593994
2008-02-08,53.23232087121957,B,47.880001068115234,49.39200057983398,50.42300033569336,51.101000213623045,52.81900016784668,53.04890022277832,50.020050029754636
2008-02-11,52.645728433400855,B,47.5099983215332,48.52200012207031,50.03000030517578,50.83150005340576,52.684000167846676,52.995000190734864,50.028350028991696
2008-02-12,52.37480071172149,B,47.68999862670898,48.09000015258789,49.69300003051758,50.56800003051758,52.56620010375977,52.9361001586914,50.03875001907349
2008-02-13,52.370545549687044,B,48.84000015258789,48.09199981689453,49.513000106811525,50.31949996948242,52.453400115966794,52.88480014801026,50.053950023651126
2008-02-14,52.29052579710814,B,47.34000015258789,47.85199966430664,49.08400001525879,50.08050003051758,52.300200119018555,52.81540016174316,50.06265003204346
2008-02-15,52.21736099076988,B,46.310001373291016,47.5379997253418,48.46500015258789,49.79450016021728,52.127400131225585,52.74460018157959,50.06170003890991
2008-02-18,52.15416861491253,B,46.310001373291016,47.29800033569336,47.910000228881835,49.508500289916995,51.937600173950194,52.651900177001956,50.06410003662109
2008-02-19,52.22819326372169,B,47.77999877929688,47.316000366210936,47.70300025939942,49.37050018310547,51.79200012207031,52.58010017395019,50.07250003814697
2008-02-20,52.21671506793487,B,48.09000015258789,47.16600036621094,47.62900009155273,49.275000190734865,51.64940010070801,52.51280017852783,50.08405004501343
2008-02-21,52.26003760271208,B,47.02000045776367,47.1020004272461,47.477000045776364,49.082000160217284,51.487400131225584,52.42200019836426,50.09155004501343
2008-02-22,52.49013082601144,B,47.209999084472656,47.28199996948242,47.40999984741211,48.916500091552734,51.36660011291504,52.337100181579586,50.09905004501343
2008-02-25,52.820904777676894,B,48.02999877929688,47.625999450683594,47.46199989318848,48.746000099182126,51.2934001159668,52.25860015869141,50.10815004348755
2008-02-26,52.76242966196201,B,46.84000015258789,47.4379997253418,47.37700004577637,48.535000038146975,51.155400085449216,52.171300163269045,50.111400051116945
2008-02-27,52.57335088507799,B,45.95000076293945,47.00999984741211,47.08800010681152,48.300500106811526,51.001800079345706,52.08010017395019,50.111400051116945
2008-02-28,52.526786035076135,B,45.7599983215332,46.757999420166016,46.929999923706056,48.00699996948242,50.8242000579834,52.00670017242432,50.11475004196167
2008-02-29,52.22489031708389,B,44.400001525878906,46.19599990844726,46.738999938964845,47.602000045776364,50.60260009765625,51.91180019378662,50.1079500579834
2008-03-03,51.87344352774689,B,45.0099983215332,45.59199981689453,46.60899963378906,47.25949993133545,50.363000030517576,51.82700016021729,50.1042000579834
2008-03-04,51.720111144386216,B,44.90999984741211,45.205999755859374,46.32199974060059,47.0125,50.12139999389648,51.74280014038086,50.09930006027221
2008-03-05,51.70788357309714,B,44.81999969482422,44.97999954223633,45.994999694824216,46.81199989318848,49.889400024414066,51.66630012512207,50.09335006713867
2008-03-06,51.68423756369498,B,44.630001068115234,44.75400009155273,45.75599975585938,46.61649990081787,49.691000061035155,51.59370014190674,50.086100063323975
2008-03-07,51.87873267208715,B,44.150001525878906,44.704000091552736,45.45,46.429999923706056,49.50380012512207,51.54590015411377,50.076200065612795
2008-03-10,51.98874862212859,B,44.220001220703125,44.54600067138672,45.069000244140625,46.26550006866455,49.321600112915036,51.47750015258789,50.06725008010864
2008-03-11,52.1429873119659,B,44.86000061035156,44.53600082397461,44.87100028991699,46.12400016784668,49.152200088500976,51.40000015258789,50.064000091552735
2008-03-12,52.24704288691574,B,44.56999969482422,44.48600082397461,44.73300018310547,45.9105001449585,49.01120010375976,51.31440013885498,50.061250095367434
2008-03-13,52.49085472823756,B,45.68000030517578,44.69600067138672,44.72500038146973,45.82750015258789,48.88300010681152,51.263900146484374,50.06735010147095
2008-03-14,52.59162617238196,B,44.369998931884766,44.74000015258789,44.72200012207031,45.730500030517575,48.75020011901856,51.19330013275147,50.061650104522705
2008-03-17,52.706504555990655,B,44.15999984741211,44.72799987792969,44.637000274658206,45.62299995422363,48.58880012512207,51.12830013275146,50.055750102996825
2008-03-18,52.931376030092814,B,46.310001373291016,45.01800003051758,44.777000427246094,45.54950008392334,48.48200012207031,51.074000129699705,50.06385011672974
2008-03-19,52.95726478863381,C,44.83000183105469,45.07000045776367,44.77800064086914,45.38650016784668,48.31240013122559,50.999200134277345,50.0512501335144
2008-03-20,52.92386951785445,C,45.56999969482422,45.04800033569336,44.872000503540036,45.31400012969971,48.17660011291504,50.95720012664795,50.044700126647946
2008-03-21,52.97600670237333,C,45.56999969482422,45.28800048828125,45.01400032043457,45.23200016021728,48.01520011901855,50.90130012512207,50.03545013427734
2008-03-24,53.15562125381487,C,46.380001068115234,45.732000732421874,45.23000030517578,45.1495002746582,47.88480010986328,50.85190013885498,50.035150146484376
2008-03-25,53.044000748972046,C,46.02999877929688,45.676000213623055,45.34700012207031,45.10900020599365,47.74620010375977,50.78220012664795,50.032850131988525
2008-03-26,53.25750687177733,C,46.25,45.95999984741211,45.51500015258789,45.12400016784668,47.59500007629394,50.74130012512207,50.0347501373291
2008-03-27,53.276123126161714,C,46.08000183105469,46.0620002746582,45.55500030517578,45.140000343322754,47.474200134277346,50.67390014648438,50.035250148773194
2008-03-28,53.432712554243835,C,46.88999938964844,46.32600021362305,45.80700035095215,45.26450023651123,47.371400146484376,50.61810012817383,50.04095014572144
2008-03-31,53.47467283964105,C,47.0,46.45,46.091000366210935,45.36400032043457,47.27080017089844,50.55910011291504,50.04720014572143
2008-04-01,53.734092636740435,C,48.45000076293945,46.934000396728514,46.30500030517578,45.54100036621094,47.22900016784668,50.49620010375977,50.06010015487671
2008-04-02,53.914462822707925,C,48.56999969482422,47.39800033569336,46.67900009155274,45.72850036621094,47.20040016174316,50.43720008850098,50.071150150299076
2008-04-03,54.0990076501773,C,47.95000076293945,47.77200012207031,46.917000198364256,45.89450035095215,47.14180015563965,50.373300094604495,50.082000160217284
2008-04-04,54.15891943854739,C,48.2599983215332,48.045999908447264,47.18600006103516,46.10000019073486,47.09660011291504,50.30600006103516,50.09355014801025
2008-04-07,54.19359329866589,C,47.869998931884766,48.21999969482422,47.33499984741211,46.28250007629394,47.02520011901856,50.25260005950928,50.1007501411438
2008-04-08,54.083086975969586,C,48.18000030517578,48.16599960327149,47.55,46.448500061035155,46.96760009765625,50.184300079345704,50.106350135803225
2008-04-09,53.94971340366734,C,48.0,48.05199966430664,47.725,46.62000007629395,46.91480010986328,50.13420009613037,50.11105012893677
2008-04-10,53.92709360605372,C,48.59000015258789,48.17999954223633,47.97599983215332,46.76550006866455,46.854000091552734,50.09000011444092,50.11540012359619
2008-04-11,53.7712846524521,C,47.70000076293945,48.06800003051758,48.05699996948242,46.932000160217285,46.75800010681152,50.023400115966794,50.115500125885006
2008-04-14,53.664120786713134,C,47.25,47.944000244140625,48.081999969482425,47.08650016784668,46.66580009460449,49.969500122070315,50.11345012664795
2008-04-15,53.548707366725786,C,47.150001525878906,47.73800048828125,47.952000045776366,47.12850017547608,46.61180015563965,49.90210014343262,50.11820013046265
2008-04-16,53.604668610480495,C,48.90999984741211,47.92000045776367,47.986000061035156,47.33250007629395,46.6134001159668,49.84130012512207,50.12940013885498
2008-04-17,53.52751282293321,C,48.18999862670898,47.84000015258789,48.00999984741211,47.463500022888184,46.60640007019043,49.776100120544434,50.13185012817383
2008-04-18,53.75100783577572,C,49.72999954223633,48.24599990844727,48.15699996948242,47.671500015258786,46.643400039672855,49.73120010375977,50.13785013198853
2008-04-21,53.91151709214628,A,48.88999938964844,48.57399978637695,48.25900001525879,47.79699993133545,46.67100006103516,49.67750011444092,50.14380012512207
2008-04-22,54.02330765018572,A,47.83000183105469,48.70999984741211,48.22400016784668,47.88700008392334,46.67380012512207,49.62000011444092,50.14315013885498
2008-04-23,54.805140479491676,A,57.08000183105469,50.344000244140624,49.13200035095215,48.428500175476074,46.838600158691406,49.6460001373291,50.19280014038086
2008-04-24,55.81840868576135,A,58.310001373291016,52.36800079345703,50.10400047302246,49.04000015258789,47.05800018310547,49.67910015106201,50.247300148010254
2008-04-25,56.67082092519026,A,58.38999938964844,54.10000076293945,51.17300033569336,49.61500015258789,47.29960014343262,49.7135001373291,50.31305013656616
2008-04-28,57.579611788215324,A,58.2400016784668,55.970001220703125,52.27200050354004,50.17700023651123,47.53820014953613,49.73790016174316,50.376200141906736
2008-04-29,58.52827523892743,A,57.45000076293945,57.89400100708008,53.30200042724609,50.62700023651123,47.73160018920898,49.76180015563965,50.44195014953613
2008-04-30,58.45123979276716,A,58.72999954223633,58.22400054931641,54.284000396728516,51.135000228881836,47.94440017700195,49.79690013885498,50.508350143432615
2008-05-01,58.33150266533554,A,59.560001373291016,58.47400054931641,55.42100067138672,51.71550025939941,48.1952001953125,49.84130016326904,50.582650146484376
