Date,GRADE,GPS,WAT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-05-14,44.727597250263464,P,211.16000366210935,213.54000244140624,214.43000183105468,218.7379997253418,235.49379974365235,226.43449996948243,208.6267997741699
2019-05-15,43.95949672729873,P,207.8000030517578,212.38600158691406,214.05500183105468,217.22350006103517,234.8581997680664,226.70059997558593,208.69249977111815
2019-05-16,43.07711326284048,P,210.1199951171875,211.0540008544922,213.45900115966796,215.7504997253418,234.29319976806642,226.95,208.78334976196288
2019-05-17,41.966456611845345,P,208.1999969482422,209.3019989013672,212.47100067138672,214.18149948120117,233.68519958496094,227.18440002441406,208.87439971923828
2019-05-20,42.13010819676175,P,208.25,209.1059997558594,211.5280014038086,212.54199981689453,233.0561996459961,227.38040008544922,208.9790496826172
2019-05-21,42.07701267776025,P,206.1499938964844,208.10399780273437,210.8220001220703,212.28149948120117,232.35899963378907,227.5554000854492,209.06809967041016
2019-05-22,42.989381156079354,P,207.2400054931641,207.99199829101562,210.18899993896486,212.26650009155273,231.67699981689452,227.79370010375976,209.17209968566894
2019-05-23,43.242049548712686,P,205.0500030517578,206.97799987792968,209.01600036621093,211.85,230.9281997680664,228.08080017089844,209.257749710083
2019-05-24,44.00987942970166,P,206.25,206.58800048828124,207.94499969482422,211.45100021362305,230.15379974365234,228.34550018310546,209.35124969482422
2019-05-27,44.676517625226296,P,206.25,206.18800048828126,207.64700012207032,211.15750045776366,229.3733996582031,228.53560012817383,209.44484970092773
2019-05-28,44.563292870676456,P,204.72000122070312,205.902001953125,207.00299987792968,210.71650085449218,228.53699981689454,228.65890014648437,209.53129974365234
2019-05-29,43.50207371839199,P,201.25999450683597,204.70599975585938,206.3489990234375,210.2020004272461,227.65699981689454,228.7222001647949,209.59614974975585
2019-05-30,42.8920889902632,P,201.30999755859372,203.95799865722657,205.46799926757814,209.46350021362304,226.67759979248046,228.76560012817382,209.6643497467041
2019-05-31,42.05341878663729,P,200.7100067138672,202.85,204.71900024414063,208.59500045776366,225.78440002441405,228.79030014038085,209.72109977722167
2019-06-03,40.827336960380016,P,199.5800018310547,201.51600036621093,203.85200042724608,207.69000091552735,224.85059997558594,228.8277001953125,209.76409980773926
2019-06-04,40.47440586116511,P,201.8600006103516,200.94400024414062,203.42300109863282,207.12250061035155,223.91239990234374,228.86990020751952,209.81589981079102
2019-06-05,41.44114071156338,P,206.4499969482422,201.98200073242188,203.34400024414063,206.76650009155273,223.10679992675782,228.9470001220703,209.8970997619629
2019-06-06,42.61846917104538,P,207.02999877929688,203.1260009765625,203.54199981689453,206.27900009155275,222.28119995117189,228.99390014648438,209.9819497680664
2019-06-07,43.99110876888352,P,208.7700042724609,204.73800048828124,203.79400024414062,205.86949996948243,221.42239990234376,229.01220016479493,210.078399810791
2019-06-10,46.023700272696715,A,210.47999572753903,206.91799926757812,204.21699981689454,205.93199996948243,220.57239990234376,229.04760009765624,210.183399810791
2019-06-11,47.12014862346578,A,207.88999938964844,208.1239990234375,204.53399963378905,205.76849975585938,219.71759979248046,229.08990005493163,210.28154983520508
2019-06-12,46.39620020389034,C,204.3600006103516,207.70599975585938,204.84400024414063,205.59649963378905,218.79399993896484,228.8384001159668,210.35684982299804
2019-06-13,45.62355026901114,C,204.00999450683597,207.10199890136718,205.11399993896484,205.29099960327147,217.90699981689454,228.64139999389647,210.41824981689453
2019-06-14,44.41692408739951,C,203.1999969482422,205.98799743652344,205.36299896240234,205.04099960327147,216.9243997192383,228.38179992675782,210.4717997741699
2019-06-17,42.864849168530874,B,204.5,204.79199829101563,205.85499877929686,204.85349960327147,215.9513998413086,228.14019989013673,210.52984977722167
2019-06-18,42.41801423448402,B,208.0399932861328,204.8219970703125,206.472998046875,204.9479995727539,215.12399963378905,227.92639984130858,210.60084976196288
2019-06-19,43.21262527472874,B,210.38999938964844,206.0279968261719,206.86699829101562,205.10549926757812,214.3181997680664,227.7145997619629,210.6870497894287
2019-06-20,44.300686858597935,C,211.8300018310547,207.5919982910156,207.3469985961914,205.44449920654296,213.5397998046875,227.5206997680664,210.76744979858398
2019-06-21,45.795987378294456,C,212.80999755859372,209.51399841308594,207.7509979248047,205.77249908447266,212.7783996582031,227.3406997680664,210.85064979553223
2019-06-24,47.015850420710734,C,212.38999938964844,211.0919982910156,207.94199829101564,206.0794990539551,212.04739959716798,227.16169982910156,210.93714981079103
2019-06-25,47.44013506076211,C,211.25999450683597,211.73599853515626,208.27899780273438,206.40649871826173,211.45839935302735,226.94779983520507,211.0147998046875
2019-06-26,47.67419683469324,C,211.0500030517578,211.8679992675781,208.947998046875,206.8959991455078,210.9175994873047,226.73219985961913,211.08669982910158
2019-06-27,47.97582948470281,C,213.47000122070312,212.1959991455078,209.8939987182617,207.50399932861328,210.39539947509766,226.56689987182617,211.1675998687744
2019-06-28,48.44277574511855,C,215.2400054931641,212.68200073242187,211.0979995727539,208.23049926757812,209.90859954833985,226.40929992675783,211.25999992370606
2019-07-01,49.610624268274755,C,219.17999267578125,214.03999938964844,212.56599884033204,209.21049880981445,209.47139953613282,226.27759979248046,211.3729499053955
2019-07-02,51.01798201681942,C,217.1999969482422,215.22799987792968,213.48199920654298,209.97749862670898,209.58819946289063,226.1081997680664,211.47814987182616
2019-07-03,52.913344065132016,C,221.67999267578125,217.35399780273437,214.61099853515626,210.73899841308594,209.8709994506836,225.98269973754884,211.61039985656737
2019-07-04,54.22418077351509,C,221.67999267578125,218.99599609375,215.59599761962892,211.47149810791015,210.03699920654296,225.88449966430665,211.74199981689452
2019-07-05,54.82488532613639,A,220.22999572753903,219.993994140625,216.33799743652344,212.04449768066405,210.15699920654296,225.73989959716798,211.86974983215333
2019-07-08,54.205853149180655,A,217.1499938964844,219.58799438476564,216.81399688720703,212.37799758911132,210.2575991821289,225.56449951171874,211.98549980163574
2019-07-09,53.59095433053622,A,216.9900054931641,219.54599609375,217.38699798583986,212.8329978942871,210.32659942626952,225.38999954223632,212.10059982299805
2019-07-10,52.35141094585551,A,217.2700042724609,218.66399841308595,218.00899810791014,213.47849807739257,210.4409994506836,225.22269958496094,212.21964981079103
2019-07-11,51.15872391900641,A,216.8500061035156,217.6980010986328,218.3469985961914,214.12049865722656,210.4563995361328,225.04539962768555,212.34724983215332
2019-07-12,50.43834319212339,A,217.1300048828125,217.0780029296875,218.53599853515624,214.81699905395507,210.43739959716797,224.86259963989258,212.47934982299805
2019-07-15,50.30989214481306,A,216.6199951171875,216.9720031738281,218.27999877929688,215.42299880981446,210.4161996459961,224.6379995727539,212.64769981384276
2019-07-16,49.85291433101855,A,214.80999755859372,216.53600158691407,218.04099884033204,215.7614990234375,210.4481994628906,224.40089950561523,212.81424980163575
2019-07-17,48.87256680472635,B,212.80999755859372,215.6440002441406,217.15399932861328,215.88249893188475,210.4329992675781,224.1125994873047,212.990899810791
2019-07-18,48.325743884053594,B,214.80999755859372,215.2359985351562,216.46699981689454,216.03149871826173,210.39359924316406,223.8384994506836,213.1733497619629
2019-07-19,47.51759936366134,B,213.72000122070312,214.55399780273433,215.81600036621094,216.07699890136718,210.32879913330078,223.52769943237305,213.33294975280762
2019-07-22,47.483088805166936,P,216.00999450683597,214.43199768066407,215.7020004272461,216.25799865722655,210.4643991088867,223.27909942626954,213.50334976196288
2019-07-23,48.039404701517185,P,218.6100006103516,215.19199829101564,215.86399993896484,216.62549896240233,210.61339904785157,223.05359939575195,213.6557997894287
2019-07-24,49.3045540546082,A,218.5,216.3299987792969,215.98699951171875,216.99799880981445,210.8273989868164,222.8427993774414,213.803399810791
2019-07-25,50.15792314743458,A,218.25,217.01799926757812,216.1269989013672,217.23699874877929,210.98999908447266,222.64159942626952,213.9560498046875
2019-07-26,51.2112086862482,A,217.6300048828125,217.8,216.1769989013672,217.35649871826172,211.17859924316406,222.4318994140625,214.11709983825685
2019-07-29,51.56813097301839,A,219.13999938964844,218.4260009765625,216.4289993286133,217.35449905395507,211.39639923095703,222.22629943847656,214.2823998260498
2019-07-30,50.669132659136075,A,213.32000732421875,217.36800231933594,216.28000030517578,217.1604995727539,211.53979949951173,221.94939956665038,214.44289985656738
2019-07-31,49.18646045445141,P,210.55999755859372,215.78000183105468,216.05500030517578,216.60449981689453,211.60619934082033,221.6415995788574,214.61869987487793
2019-08-01,47.965392967543835,P,211.75999450683597,214.48200073242188,215.75,216.10849990844727,211.7403991699219,221.33429946899415,214.75929985046386
2019-08-02,46.48769668533137,P,209.5200042724609,212.86000061035156,215.3300003051758,215.57300033569337,211.80579925537108,220.97979949951173,214.89344985961915
2019-08-05,44.08449317700761,P,204.30999755859372,209.8940002441406,214.16000061035157,214.93100051879884,211.76699920654298,220.57019943237304,214.99669982910157
2019-08-06,43.49997357271858,P,209.6100006103516,209.1519989013672,213.26000061035157,214.5620002746582,211.86479919433594,220.20089950561524,215.10064979553223
2019-08-07,43.66839948438357,P,210.3500061035156,209.11000061035156,212.44500122070312,214.21600036621095,212.04659942626952,219.85179962158202,215.20394981384277
2019-08-08,44.02908465858584,P,212.97000122070312,209.352001953125,211.91700134277343,214.02200012207032,212.2797994995117,219.4786996459961,215.30184982299804
2019-08-09,44.736265574841205,P,212.00999450683597,209.85,211.3550003051758,213.7659996032715,212.5057992553711,219.14509963989258,215.3936498260498
2019-08-12,45.586424102544534,P,205.8300018310547,210.15400085449218,210.0240005493164,213.22649993896485,212.6307992553711,218.74069961547852,215.44339981079102
2019-08-13,45.70899990158991,P,208.0800018310547,209.8480010986328,209.5,212.8900001525879,212.75519927978516,218.33379959106446,215.4986498260498
2019-08-14,44.28677229648783,P,200.0399932861328,207.78599853515624,208.4479995727539,212.25149993896486,212.62699920654296,217.8668995666504,215.50804977416993
2019-08-15,42.67932925442261,P,202.25999450683597,205.6439971923828,207.4979995727539,211.62399978637694,212.53159912109376,217.40639953613282,215.51964973449708
2019-08-16,41.60572165813712,B,205.5399932861328,204.3499969482422,207.0999984741211,211.21499938964843,212.4669989013672,216.94469940185547,215.5501496887207
2019-08-19,42.39348103214757,B,209.8699951171875,205.15799560546876,207.65599822998047,210.90799942016602,212.45479888916014,216.51359939575195,215.6209496307373
2019-08-20,42.284660206872374,B,207.52999877929688,205.0479949951172,207.447998046875,210.35399932861327,212.44759887695312,216.0825993347168,215.67914962768555
2019-08-21,44.258585035023856,B,210.17999267578125,207.07599487304688,207.43099670410157,209.93799896240233,212.56399871826173,215.6789993286133,215.75384956359864
2019-08-22,45.94199488605155,P,209.9900054931641,208.6219970703125,207.13299713134765,209.52499923706054,212.68359893798828,215.2952993774414,215.81344955444337
2019-08-23,46.08562119220948,P,204.9600067138672,208.50599975585936,206.4279983520508,208.8914993286133,212.7187991333008,214.82159942626953,215.8403995513916
2019-08-26,44.787831152334974,P,203.0500030517578,207.14200134277343,206.1499984741211,208.08699951171874,212.68979919433593,214.32059951782227,215.86679954528807
2019-08-27,44.49345864323067,P,204.19000244140625,206.4740020751953,205.76099853515626,207.63049926757813,212.6127993774414,213.86839950561523,215.90734954833985
2019-08-28,43.83651521223604,B,206.3500061035156,205.7080047607422,206.39199981689453,207.4199996948242,212.53199951171874,213.42509963989258,215.96029960632325
2019-08-29,43.98156095982367,B,210.9199981689453,205.89400329589844,207.25800018310548,207.37799987792968,212.51379943847655,213.02679962158203,216.03609962463378
2019-08-30,45.38249263999072,B,211.88999938964844,207.28000183105468,207.89300079345702,207.49649963378906,212.49539947509766,212.63689956665038,216.1122496032715
2019-09-02,47.20861578292752,C,211.88999938964844,209.04800109863282,208.09500122070312,207.8754997253418,212.48539947509767,212.2663995361328,216.17819961547852
2019-09-03,48.66350481499823,C,211.58999633789065,210.5279998779297,208.5010009765625,207.97449951171876,212.49199951171875,211.97519943237305,216.24144958496095
2019-09-04,49.494297813963705,C,212.19000244140625,211.6959991455078,208.702001953125,208.06649932861328,212.51479949951172,211.7161994934082,216.29129959106444
2019-09-05,50.300050359823636,A,218.1199951171875,213.13599853515626,209.51500091552734,208.3239990234375,212.6077993774414,211.50159942626954,216.36444953918456
2019-09-06,50.84070741216507,A,217.2400054931641,214.20599975585938,210.74300079345704,208.58549957275392,212.6477993774414,211.27819946289063,216.4577495574951
2019-09-09,51.36243482338808,A,217.07000732421875,215.24200134277345,212.14500122070314,209.14749984741212,212.60559967041016,211.03849960327148,216.53554962158202
2019-09-10,53.298322085298686,A,223.19000244140625,217.56200256347657,214.0450012207031,209.9029998779297,212.72539978027345,211.15679962158202,216.67424964904785
2019-09-11,56.670390827042894,A,231.25999450683597,221.3760009765625,216.53600006103517,211.46399993896483,212.91699981689453,211.39399963378906,216.85329963684083
2019-09-12,59.14719281368401,A,232.77999877929688,224.30800170898436,218.7220001220703,212.9900001525879,213.13899993896484,211.58799957275392,217.04779960632325
2019-09-13,61.48317882054075,A,232.1300048828125,227.28600158691407,220.74600067138672,214.3195007324219,213.3770001220703,211.76699966430664,217.26374961853028
2019-09-16,63.64772569991328,A,231.5200042724609,230.1760009765625,222.70900115966796,215.40200119018556,213.66440032958985,211.96099975585938,217.47364967346192
2019-09-17,63.72053034695068,A,228.69000244140625,231.2760009765625,224.41900177001952,216.46000137329102,213.8984002685547,212.1124998474121,217.66814971923827
2019-09-18,61.955556213179825,A,228.33999633789065,230.69200134277344,226.03400115966798,217.36800155639648,214.1198001098633,212.28039978027343,217.8576496887207
2019-09-19,60.238600993209864,A,228.6999969482422,229.8760009765625,227.09200134277344,218.3035011291504,214.35679992675782,212.4065997314453,218.04519966125488
2019-09-20,58.80357260315652,A,228.6999969482422,229.18999938964845,228.23800048828124,219.49050064086913,214.5881997680664,212.51279968261719,218.24384963989257
2019-09-23,57.48508121701445,A,227.7899932861328,228.44399719238282,229.30999908447265,220.72750015258788,214.8115997314453,212.6138996887207,218.45989959716798
2019-09-24,55.80040053779708,A,221.0399932861328,226.91399536132812,229.09499816894532,221.56999969482422,214.93619964599608,212.69219955444336,218.64364959716798
2019-09-25,54.23961216085549,A,220.1999969482422,225.28599548339844,227.98899841308594,222.26249923706055,215.08399963378906,212.7584994506836,218.83309959411622
2019-09-26,52.284707257327405,P,217.22999572753903,222.99199523925782,226.43399810791016,222.57799911499023,215.13239959716796,212.762999420166,219.03019958496094
2019-09-27,51.00854744174683,P,222.52999877929688,221.75799560546875,225.4739974975586,223.10999908447266,215.30859954833986,212.8186993408203,219.26004959106444
2019-09-30,49.997111979384094,P,223.22999572753903,220.84599609375,224.6449966430664,223.6769989013672,215.4529995727539,212.95869934082032,219.50849960327147
2019-10-01,50.55534172028748,P,224.1999969482422,221.47799682617188,224.19599609375,224.30749893188477,215.5647994995117,213.08909927368165,219.76179962158204
2019-10-02,51.1710280841159,P,221.9900054931641,221.83599853515625,223.56099700927734,224.79749908447266,215.634599609375,213.2309992980957,219.9657996368408
2019-10-03,52.78422672134914,A,224.55999755859372,223.3019989013672,223.1469970703125,225.11949920654297,215.76079956054687,213.37539932250976,220.1626996612549
2019-10-04,53.7249714731797,A,227.0,224.1959991455078,222.97699737548828,225.60749893188478,215.9481994628906,213.56339935302734,220.3738996887207
2019-10-07,53.77193415863195,A,223.47999572753903,224.24599914550782,222.5459976196289,225.9279983520508,216.03499938964845,213.71569931030274,220.54804969787597
2019-10-08,51.086620220561855,P,208.00999450683597,221.00799865722655,221.2429977416992,225.16899795532225,215.92879913330077,213.73429931640624,220.64484970092772
2019-10-09,48.833594014397114,P,208.3500061035156,218.27999877929688,220.05799865722656,224.02349853515625,215.8845993041992,213.74539932250977,220.76954971313478
2019-10-10,46.756534033935544,P,211.3000030517578,215.62799987792968,219.46499938964843,222.9494987487793,215.87539947509765,213.80789932250977,220.9443497467041
2019-10-11,44.55043545618191,P,213.6199951171875,212.95199890136718,218.5739990234375,222.02399826049805,215.95739929199217,213.88159927368164,221.11354972839356
2019-10-14,43.19001412789487,P,213.8699951171875,211.02999877929688,217.63799896240235,221.14149780273436,216.14859924316406,213.95779922485352,221.24669967651369
2019-10-15,44.938128316029,P,215.38999938964844,212.50599975585936,216.75699920654296,220.47649765014648,216.26419921875,214.06449920654296,221.36169967651367
2019-10-16,46.39219778393223,P,213.58999633789065,213.5539978027344,215.91699829101563,219.73899765014647,216.3289990234375,214.1877992248535,221.4549996948242
2019-10-17,47.216629732442776,P,214.75999450683597,214.24599609375,214.93699798583984,219.04199752807617,216.36479888916017,214.32229919433593,221.54394966125489
2019-10-18,47.949961828540005,P,215.75,214.6719970703125,213.81199798583984,218.39449768066407,216.43959899902345,214.47269912719727,221.63149963378908
2019-10-21,49.01319382573985,P,217.33999633789065,215.36599731445312,213.197998046875,217.87199783325195,216.66979888916015,214.65029907226562,221.73899963378906
2019-10-22,50.01144835071114,P,219.0800018310547,216.10399780273437,214.30499877929688,217.77399826049805,216.88979888916015,214.82249908447267,221.84619964599608
2019-10-23,50.67917388913954,P,214.47000122070312,216.27999877929688,214.91699829101563,217.48749847412108,217.17839904785157,214.90269912719725,221.9248496246338
2019-10-24,51.51969003575018,A,215.8500061035156,216.4980010986328,215.37199859619142,217.41849899291992,217.45019927978515,214.99089920043946,221.9923996734619
2019-10-25,52.33809524037744,A,218.1100006103516,216.97000122070312,215.8209991455078,217.19749908447267,217.70159942626952,215.08429916381837,222.04824966430664
2019-10-28,52.697025799634766,A,220.1100006103516,217.5240020751953,216.44499969482422,217.04149932861327,217.90639953613282,215.18059921264648,222.11409965515136
2019-10-29,51.283103573196115,A,214.2899932861328,216.56600036621094,216.33499908447266,216.5459991455078,218.04159942626953,215.24459915161134,222.16724960327147
2019-10-30,50.56481905572642,A,215.0,216.6720001220703,216.4759994506836,216.1964988708496,218.1379995727539,215.3509991455078,222.0946996307373
2019-10-31,49.1881767645819,P,211.6199951171875,215.82599792480468,216.16199951171876,215.54949874877929,218.17059936523438,215.42709915161132,222.0342495727539
2019-11-01,48.25322223281274,P,215.08999633789065,215.2219970703125,216.09599914550782,214.95399856567383,218.37319915771485,215.5459991455078,221.9638995361328
2019-11-04,47.166990555612166,P,214.9900054931641,214.197998046875,215.86100006103516,214.52949905395508,218.61199920654298,215.65089920043945,221.89554954528808
2019-11-05,47.33907424889198,P,213.5800018310547,214.05599975585938,215.31100006103514,214.80799942016603,218.79979919433595,215.70629928588866,221.81634956359864
2019-11-06,47.291245056413885,P,213.07000732421875,213.6700012207031,215.1710006713867,215.04399948120118,218.93419921875,215.73309936523438,221.72384956359863
2019-11-07,47.63306869975142,P,211.97999572753903,213.74200134277345,214.78399963378905,215.07799911499023,218.95539916992186,215.7345993041992,221.62764953613282
2019-11-08,46.954064371046115,P,210.0800018310547,212.74000244140626,213.9809997558594,214.9009994506836,218.91919921875,215.70729934692383,221.52399955749513
2019-11-11,46.19084288700565,P,209.57000732421875,211.6560028076172,212.9270004272461,214.68600006103514,218.8727993774414,215.67909942626954,221.42039962768555
2019-11-12,45.8244601358492,B,212.5800018310547,211.45600280761718,212.7560012817383,214.54550018310547,218.8925994873047,215.6922994995117,221.3200496673584
2019-11-13,45.67877291751781,B,213.38999938964844,211.52000122070314,212.59500122070312,214.53550033569337,218.91659942626953,215.71569946289063,221.2239496612549
2019-11-14,45.803984443832064,B,213.47999572753903,211.82000122070312,212.78100128173827,214.47150039672852,218.82379943847656,215.715799407959,221.14134963989258
2019-11-15,47.088060681183485,B,217.32000732421875,213.26800231933595,213.0040023803711,214.55000076293945,218.82539947509767,215.73659942626952,221.07294967651367
2019-11-18,48.281743746627136,C,216.33999633789065,214.62200012207032,213.13900146484374,214.50000076293946,218.81079925537108,215.70819946289063,220.99289962768555
2019-11-19,49.039399025610386,C,219.72000122070312,216.05,213.75300140380858,214.53200073242186,218.74139923095703,215.73339950561524,220.92079963684083
2019-11-20,49.18643882623093,C,217.7100067138672,216.91400146484375,214.21700134277344,214.6940010070801,218.47039947509765,215.6936996459961,220.83819969177247
2019-11-21,49.301140321368926,C,217.72000122070312,217.76200256347656,214.79100189208984,214.78750076293946,218.16919952392578,215.6540997314453,220.76929969787597
2019-11-22,48.86865950311033,C,218.72000122070312,218.04200134277343,215.65500183105468,214.81800079345703,217.9009994506836,215.63899978637696,220.68944969177247
2019-11-25,49.13273272687467,C,221.2400054931641,219.02200317382812,216.8220016479492,214.87450103759767,217.69539947509764,215.67989990234375,220.62219970703126
2019-11-26,49.1897728206692,C,222.05999755859372,219.49000244140626,217.77000122070314,215.26300125122071,217.5627993774414,215.73059982299804,220.5602996826172
2019-11-27,49.9877440641748,C,223.5500030517578,220.6580017089844,218.78600158691407,215.69050140380858,217.46699951171874,215.79339981079102,220.50804969787598
2019-11-28,50.856933259385244,C,223.5500030517578,221.82400207519532,219.79300231933593,216.2870018005371,217.36399963378906,215.86039978027344,220.45289970397948
2019-11-29,51.23138747412134,C,222.07000732421875,222.49400329589844,220.26800231933595,216.63600234985353,217.2313998413086,215.9097998046875,220.38619972229003
2019-12-02,51.20106375675988,C,223.1100006103516,222.86800231933594,220.94500274658202,217.0420021057129,217.13779998779296,215.97469985961914,220.30634971618653
2019-12-03,50.879221284175856,C,221.3600006103516,222.7280029296875,221.10900268554687,217.43100204467774,217.14420013427736,216.0401998901367,220.22054969787598
2019-12-04,50.84675301900533,C,224.9499969482422,223.00800170898438,221.83300170898437,218.0250015258789,217.23920013427735,216.1615998840332,220.13709968566894
2019-12-05,50.59938390333378,A,223.6999969482422,223.03800048828126,222.43100128173828,218.61100158691406,217.3686001586914,216.25049987792968,220.04449966430664
2019-12-06,51.23740679358445,A,226.3000030517578,223.88399963378907,223.18900146484376,219.42200164794923,217.44400024414062,216.37629989624023,219.95199966430664
2019-12-09,51.7351721730551,A,226.6300048828125,224.58800048828124,223.7280014038086,220.2750015258789,217.5120004272461,216.4825,219.88079971313476
2019-12-10,52.58649626304436,A,227.92999267578125,225.9019989013672,224.31500091552735,221.04250106811523,217.58660034179687,216.5756999206543,219.81464965820314
2019-12-11,52.83273821572741,A,228.97000122070312,226.70599975585938,224.85700073242188,221.82150115966797,217.72620025634765,216.68039993286132,219.76159965515137
2019-12-12,53.98063271404192,A,233.69000244140625,228.7040008544922,225.87100067138672,222.83200149536134,217.90880035400392,216.83479995727538,219.73819969177245
2019-12-13,54.61232218957564,A,234.1100006103516,230.26600036621093,227.075,223.67150115966797,218.05100036621093,216.99959991455077,219.71574966430663
2019-12-16,55.3188174081811,A,234.0200042724609,231.74400024414064,228.16600036621094,224.55550155639648,218.26180053710937,217.1483999633789,219.68734970092774
2019-12-17,55.77530880006731,A,231.3000030517578,232.41800231933593,229.16000061035157,225.1345016479492,218.7276007080078,217.3281999206543,219.63879974365236
2019-12-18,55.795242211897154,A,229.0,232.42400207519532,229.56500091552735,225.69900131225586,219.1406005859375,217.51259994506836,219.5770997619629
2019-12-19,55.22570258153356,A,231.8699951171875,232.06000061035155,230.3820007324219,226.40650100708007,219.5520004272461,217.71369995117186,219.52399971008302
2019-12-20,54.84184482233211,A,233.27999877929688,231.8940002441406,231.0800003051758,227.13450088500977,219.94520050048828,217.95129989624024,219.46554969787599
2019-12-23,54.41248584214134,A,232.9900054931641,231.68800048828126,231.71600036621095,227.72200088500978,220.32760070800782,218.23809997558592,219.4041497039795
2019-12-24,54.07075224730959,A,233.08999633789065,232.0459991455078,232.23200073242188,228.27350082397462,220.68160064697267,218.47289993286134,219.3368997192383
2019-12-25,54.268102056050765,A,233.08999633789065,232.86399841308594,232.6440002441406,228.75050048828126,221.07160064697266,218.70029983520507,219.27604972839356
2019-12-26,53.89377181098726,A,233.25999450683597,233.14199829101562,232.6009994506836,229.23600006103516,221.44160064697266,218.9031997680664,219.19094970703125
2019-12-27,53.56173965083403,A,233.75999450683597,233.23799743652347,232.56599884033204,229.82049942016602,221.8018005371094,219.1206997680664,219.1328997039795
2019-12-30,53.22754189080996,A,233.19000244140625,233.27799682617191,232.48299865722657,230.32449951171876,222.1188006591797,219.39429977416992,219.06749969482422
2019-12-31,53.04442418541989,A,233.6499938964844,233.38999633789066,232.7179977416992,230.9389991760254,222.4102005004883,219.64999969482423,218.99189964294433
2020-01-01,53.005970389709624,A,233.6499938964844,233.5019958496094,233.18299713134766,231.3739990234375,222.7938003540039,219.98609970092772,218.92649963378906
2020-01-02,53.43127488272314,A,235.05999755859372,233.86199645996095,233.5019973754883,231.94199905395507,223.17800018310547,220.3140997314453,218.86024963378907
2020-01-03,52.87489977933842,A,231.00999450683597,233.31199645996094,233.27499694824218,232.177498626709,223.43600006103514,220.56879974365233,218.7567495727539
2020-01-06,51.952954736143234,A,228.8800048828125,232.4499969482422,232.86399688720704,232.28999862670898,223.61140014648439,220.7588998413086,218.6362496185303
2020-01-07,51.52124133644002,A,231.97999572753903,232.11599731445312,232.75299682617188,232.49249877929688,223.9652001953125,221.00339981079102,218.5429995727539
2020-01-08,49.91130781732796,P,226.3500061035156,230.65599975585937,232.07899780273436,232.3614990234375,224.1922003173828,221.16509994506836,218.42204963684082
2020-01-09,48.52410629866381,P,228.8000030517578,229.40400085449218,231.63299865722655,232.11699905395508,224.53580047607423,221.3531999206543,218.32424964904786
2020-01-10,48.489323948890835,P,230.8800048828125,229.3780029296875,231.34499969482422,231.95549926757812,224.85160064697266,221.61239990234375,218.21699966430663
2020-01-13,48.69877236427836,P,228.82000732421875,229.36600341796876,230.90800018310546,231.69549942016602,225.12820068359375,221.87009994506835,218.0953497314453
2020-01-14,48.76748359351441,P,232.0800018310547,229.38600463867186,230.7510009765625,231.73449935913087,225.49820068359375,222.14899993896483,218.00869972229003
2020-01-15,50.4455753471809,P,234.3600006103516,230.98800354003907,230.8220016479492,232.00249938964845,225.92400054931642,222.4290998840332,217.9270997619629
2020-01-16,52.05954476418453,A,237.6100006103516,232.7500030517578,231.077001953125,232.28949966430665,226.43660064697266,222.69599990844728,217.86139976501465
2020-01-17,53.56543411328357,A,239.6000061035156,234.49400329589844,231.93600311279297,232.6055000305176,227.02700073242187,222.97309997558594,217.80499977111816
2020-01-20,55.462554676405055,A,239.6000061035156,236.6500030517578,233.00800323486328,232.93600006103514,227.6276007080078,223.2502000427246,217.75829978942872
2020-01-21,57.29344829982866,A,243.6699981689453,238.96800231933594,234.1770034790039,233.4650001525879,228.24940063476564,223.57100006103516,217.7730997467041
2020-01-22,58.62981895817628,A,244.08999633789065,240.91400146484375,235.9510025024414,234.0150001525879,228.86340057373047,223.89,217.8030997467041
2020-01-23,59.054403332922355,A,241.92999267578125,241.7779998779297,237.26400146484374,234.44850006103516,229.43240051269532,224.12809997558594,217.81484970092774
2020-01-24,58.20021262196338,A,237.52999877929688,241.36399841308594,237.9290008544922,234.6370002746582,229.83660034179687,224.33099990844727,217.80459968566893
2020-01-27,56.418699280907354,A,232.3699951171875,239.91799621582032,238.28399963378905,234.59599990844725,230.1572003173828,224.48399978637696,217.76124969482422
2020-01-28,54.63591825736544,A,235.8600006103516,238.35599670410156,238.66199951171876,234.7065002441406,230.4800003051758,224.6106997680664,217.88374969482422
2020-01-29,52.27192276804024,A,234.00999450683597,236.33999633789062,238.6269989013672,234.7245002746582,230.80600006103515,224.6381997680664,218.01609970092773
2020-01-30,49.654889300384376,P,228.80999755859372,233.71599731445312,237.74699859619142,234.4120002746582,231.02779998779297,224.59849975585936,218.09324966430665
2020-01-31,47.41710650220495,P,223.7899932861328,230.9679962158203,236.16599731445314,234.05100021362304,231.12919982910157,224.51509963989258,218.1410496520996
2020-02-03,46.52923886396908,P,226.0500030517578,229.70399780273436,234.81099700927734,233.9095001220703,231.22539978027345,224.46039962768555,218.21069969177245
2020-02-04,43.772316259269864,P,219.0800018310547,226.347998046875,232.35199737548828,233.2645004272461,231.16579986572265,224.36429962158203,218.23839973449708
2020-02-05,41.90840764249669,P,220.7400054931641,223.69400024414062,230.01699829101562,232.9840003967285,231.10959991455078,224.28829971313476,218.2843497467041
