Date,GRADE,GPS,AZO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-07-26,29.890353511203532,C,515.969970703125,507.84999389648436,504.5159973144531,517.2335037231445,570.7514031982422,638.1492013549805,699.7661988830566
2017-07-27,30.835251134649464,C,529.010009765625,513.1399963378906,506.7359985351562,515.7005050659179,567.8558038330078,636.2800015258789,698.6798988342285
2017-07-28,31.273723902992884,C,526.9199829101562,516.2319946289062,508.7969970703125,513.5235031127929,564.9212030029297,634.3789010620117,697.5795988464356
2017-07-31,32.44271570538226,C,539.8200073242188,524.54599609375,512.4129974365235,511.9290023803711,562.5278033447265,632.4916012573242,696.5139988708496
2017-08-01,33.53296874416148,C,547.8599853515625,531.9159912109375,517.629995727539,510.7365005493164,561.8570025634766,630.6803012084961,695.5013487243652
2017-08-02,34.48689898977158,C,542.8900146484375,537.3,522.5749969482422,512.0395004272461,560.8950030517578,628.946301574707,694.4579988098144
2017-08-03,34.79902397007985,C,529.2899780273438,537.3559936523437,525.2479949951172,513.1299987792969,559.3340020751953,627.0207015991211,693.4725987243652
2017-08-04,35.36416494753444,C,536.8200073242188,539.3359985351562,527.7839965820312,514.901498413086,557.7580023193359,625.0812014770507,692.4798487854003
2017-08-07,35.58927895745441,C,541.6599731445312,539.7039916992187,532.1249938964844,516.6074966430664,556.2788018798828,623.1999014282227,691.4773487854004
2017-08-08,35.10822020972983,C,530.969970703125,536.3259887695312,534.1209899902344,518.1774948120117,554.6386016845703,621.2575009155273,690.4599485778808
2017-08-09,34.64148827413188,C,533.1599731445312,534.37998046875,535.839990234375,520.1779937744141,553.1834014892578,619.3356008911132,689.4355982971191
2017-08-10,34.31722220451342,C,525.52001953125,533.6259887695312,535.4909912109375,521.1134948730469,551.2142022705078,617.3358010864258,688.3688484191895
2017-08-11,34.108414879113184,C,533.9400024414062,533.0499877929688,536.1929931640625,522.4949951171875,549.4590020751953,615.4636013793945,687.3802983093261
2017-08-14,33.574192548635295,C,525.3200073242188,529.7819946289062,534.7429931640625,523.577995300293,547.6240020751953,613.5752017211914,686.3425483703613
2017-08-15,33.210346494504485,B,516.1300048828125,526.8140014648437,531.5699951171875,524.5999954223632,545.8690020751953,611.5666018676758,685.2637983703613
2017-08-16,32.924264762566,B,524.5900268554688,525.1000122070312,529.7399963378906,526.1574966430665,544.2254022216797,609.5879019165039,684.1824986267089
2017-08-17,32.79481985763256,B,515.5599975585938,523.1080078125,528.3669982910156,526.8074966430664,542.5574017333985,607.5527017211914,683.0288984680176
2017-08-18,32.144075501831445,B,510.1900024414063,518.3580078125,525.7039978027344,526.7439971923828,540.6340020751953,605.4241018676757,681.828098602295
2017-08-21,32.13809694910271,B,517.510009765625,516.7960083007813,523.2890014648438,527.706997680664,538.7438018798828,603.592301940918,680.7688487243653
2017-08-22,32.33239596553956,B,519.1300048828125,517.3960083007812,522.1050048828125,528.1129974365234,536.8848016357422,601.8169021606445,679.6404988098144
2017-08-23,32.093202606526155,B,513.3400268554688,515.1460083007812,520.1230102539063,527.9815002441406,534.9840020751953,599.9200021362304,678.4474488830566
2017-08-24,31.904801521516294,B,511.6300048828125,514.360009765625,518.7340087890625,527.1125,532.956401977539,598.0134024047852,677.1399989318847
2017-08-25,32.569942327718344,B,528.9500122070312,518.11201171875,518.235009765625,527.2140014648437,531.6592022705078,596.2985025024414,676.0085490417481
2017-08-28,32.62531866389951,B,525.4000244140625,519.6900146484375,518.2430114746094,526.4930023193359,530.2300030517578,594.5161026000976,674.746049041748
2017-08-29,32.539972740860925,B,522.3800048828125,520.3400146484375,518.8680114746094,525.2190032958985,528.9736029052734,592.7340023803711,673.3889991760254
2017-08-30,32.949173040424476,B,529.530029296875,523.5780151367187,519.36201171875,524.5510040283203,528.0840032958985,591.0959024047852,672.0463993835449
2017-08-31,33.512332145795234,C,528.4400024414062,526.9400146484375,520.6500122070313,524.5085052490234,527.0602032470703,589.4957022094727,670.6983494567871
2017-09-01,33.68417317298175,C,538.77001953125,528.9040161132813,523.5080139160157,524.606005859375,526.3360040283203,587.9988021850586,669.40239944458
2017-09-04,34.05267843453305,C,538.77001953125,531.5780151367187,525.6340148925781,524.4615081787109,525.5192047119141,586.5104025268555,668.126749420166
2017-09-05,34.58615842196611,C,540.0,535.1020141601563,527.7210144042969,524.9130096435547,524.7438043212891,585.0197024536133,666.8755494689941
2017-09-06,34.8969733639589,C,540.6500244140625,537.3260131835938,530.4520141601563,525.2875122070312,524.1764044189454,583.4505026245117,665.6628996276855
2017-09-07,35.19286800483159,C,541.1599731445312,539.8700073242187,533.4050109863281,526.0695098876953,523.8062042236328,581.7991024780273,664.46489944458
2017-09-08,35.08431695166146,C,540.510009765625,540.2180053710938,534.5610107421875,526.3980102539062,523.2072039794922,580.1263027954102,663.2487495422363
2017-09-11,35.0267332689725,C,540.3200073242188,540.5280029296875,536.0530090332031,527.1480102539062,522.5794036865234,578.305002746582,662.0682496643067
2017-09-12,35.22027004906841,C,551.5499877929688,542.8380004882813,538.9700073242187,528.9190093994141,522.1762030029297,576.6999026489258,660.9269496154785
2017-09-13,35.83710221424518,C,569.3400268554688,548.5760009765625,542.9510070800782,531.1565093994141,523.2264031982422,575.2421029663086,659.7242997741699
2017-09-14,36.35403430958156,C,563.5599975585938,553.056005859375,546.4630065917969,533.556509399414,524.3480029296875,573.8387026977539,658.5035496520997
2017-09-15,37.32073713556884,C,569.8900146484375,558.9320068359375,549.5750061035156,536.5415100097656,525.7180029296875,572.6157028198243,657.3374998474121
2017-09-18,38.09364437951482,C,563.4000244140625,563.5480102539062,552.0380065917968,538.8360107421875,526.8352032470704,571.4198031616211,656.1426499938965
2017-09-19,37.74542634503568,C,535.1900024414062,560.2760131835937,551.5570068359375,539.6390106201172,527.547603149414,569.882303161621,654.8036000061035
2017-09-20,37.107093437838024,C,543.5800170898438,555.1240112304688,551.8500061035156,541.151010131836,528.5562036132812,568.3463034057618,653.5766999816894
2017-09-21,36.70227792382327,C,553.489990234375,553.110009765625,553.0830078125,543.244009399414,529.4898034667968,566.835403137207,652.3662998962402
2017-09-22,36.499037414680224,C,574.030029296875,553.9380126953125,556.435009765625,545.4980102539063,530.8442041015625,565.5226034545899,651.262850189209
2017-09-25,36.74301269346008,C,583.47998046875,557.95400390625,560.7510070800781,548.4020080566406,532.4406036376953,564.2576034545898,650.1868000793457
2017-09-26,38.000203753924815,C,587.1300048828125,568.3420043945313,564.3090087890625,551.6395080566406,534.2694036865234,563.0584036254883,649.0858500671387
2017-09-27,39.01390542629631,C,588.280029296875,577.2820068359375,566.2030090332031,554.5770080566406,536.1662042236328,561.9609036254883,648.0091502380371
2017-09-28,39.76905731484066,C,587.2899780273438,584.0420043945312,568.5760070800782,557.5195068359375,537.8608038330078,560.8953036499023,646.947550201416
2017-09-29,40.13590452385699,C,595.1099853515625,588.2579956054688,571.0980041503906,560.3365051269532,539.5338037109375,560.0392037963867,645.9440000915528
2017-10-02,40.30471106543792,C,597.6199951171875,591.0859985351562,574.5200012207031,563.27900390625,541.5212036132813,559.2053036499024,644.9530000305176
2017-10-03,40.37077521883854,C,599.5499877929688,593.5699951171875,580.9559997558594,566.2565032958985,543.2920031738281,558.5025033569336,643.9328999328613
2017-10-04,40.400630449432875,C,595.239990234375,594.9619873046875,586.1219970703125,568.9860015869141,544.8774035644532,557.8144033813477,642.929649810791
2017-10-05,40.47737056358269,C,599.8300170898438,597.4699951171875,590.7559997558594,571.9195037841797,546.2938037109375,557.0748037719727,641.9363499450684
2017-10-06,40.46384710555341,C,601.489990234375,598.74599609375,593.5019958496093,574.9685028076171,547.7852038574218,556.3532034301758,640.9948500061035
2017-10-09,40.08635652801919,C,592.0399780273438,597.6299926757813,594.3579956054688,577.5545013427734,548.8296032714844,555.6787033081055,640.0061000061036
2017-10-10,39.60963776371384,C,587.5700073242188,595.2339965820313,594.4019958496094,579.355502319336,549.6238037109375,555.7404031372071,638.9866499328614
2017-10-11,39.22086659135119,C,588.5599975585938,593.897998046875,594.4299926757812,580.3165008544922,550.5372033691406,555.7161032104492,637.9642500305176
2017-10-12,38.86407566504577,C,589.75,591.8819946289062,594.6759948730469,581.6260009765625,551.7464038085938,555.5402029418946,636.9530000305176
2017-10-13,38.68871706032338,C,599.1599731445312,591.4159912109375,595.0809936523438,583.0894989013672,552.993203125,555.375602722168,635.9842500305176
2017-10-16,38.85545150693305,C,598.5499877929688,592.7179931640625,595.1739929199218,584.8469970703125,554.1310034179687,555.2049026489258,635.025299835205
2017-10-17,39.38141221746833,C,607.8699951171875,596.7779907226562,596.0059936523437,588.4809967041016,555.66900390625,555.1538027954101,634.0962498474121
2017-10-18,39.91586290263072,C,606.3099975585938,600.3279907226563,597.1129943847657,591.6174957275391,557.1320043945312,555.1577029418945,633.1677998352051
2017-10-19,40.05800745985787,C,595.27001953125,601.4319946289063,596.6569946289062,593.7064971923828,558.5270043945312,554.8706033325195,632.192799835205
2017-10-20,39.82807487937095,C,590.0599975585938,599.6119995117188,595.5139953613282,594.5079956054688,559.649404296875,554.5542031860351,631.244049835205
2017-10-23,39.57522560997252,C,589.0,597.702001953125,595.2099975585937,594.7839965820312,560.9230041503906,554.2735031127929,630.2899998474121
2017-10-24,38.86184052183476,B,585.8300170898438,593.2940063476562,595.0359985351563,594.7189971923829,562.3170043945313,554.0930032348633,629.3077000427246
2017-10-25,38.20001682173707,B,587.4000244140625,589.51201171875,594.9200012207032,594.6749969482422,563.5732043457032,553.8993032836914,628.35320022583
2017-10-26,38.14256544847129,B,590.8900146484375,588.6360107421875,595.0340026855469,594.8549987792969,565.0798046875,553.8186032104492,627.4581501770019
2017-10-27,38.11011030284469,B,583.1699829101562,587.2580078125,593.4350036621094,594.2579986572266,566.539404296875,553.5867031860352,626.5238999938965
2017-10-30,38.270167191822445,B,590.1500244140625,587.4880126953125,592.5950073242187,593.8845001220703,567.9922045898437,553.3680032348633,625.7779002380371
2017-10-31,38.44479194352672,B,589.5,588.2220092773438,590.7580078125,593.3820007324218,569.3996044921874,553.1422030639649,625.0332502746583
2017-11-01,38.54479472680496,B,584.8800048828125,587.7180053710938,588.6150085449219,592.8640014648438,570.8304040527344,552.9072030639649,624.2826502990723
2017-11-02,38.871376197639655,B,602.7000122070312,590.0800048828125,589.3580078125,593.0075012207031,572.6518041992188,552.804103088379,623.6467002868652
2017-11-03,39.60848811597898,B,606.4099731445312,594.7280029296875,590.9930053710938,593.2535003662109,574.2010034179688,552.9301028442383,623.0287501525879
2017-11-06,40.15467223883239,C,607.0,598.097998046875,592.7930053710937,594.0015014648437,575.8330029296875,553.0315029907226,622.4417002868653
2017-11-07,40.75131437380017,A,603.5599975585938,600.9099975585938,594.5660034179688,594.8010009765625,577.4566027832032,553.2151028442382,621.8346003723144
2017-11-08,41.28230095416681,A,596.030029296875,603.1400024414063,595.42900390625,595.1745025634766,578.7866027832031,553.4353030395508,621.239800567627
2017-11-09,41.41692380057253,A,605.969970703125,603.793994140625,596.9369995117188,595.9855010986328,580.3372021484375,553.6987026977539,620.6425004577636
2017-11-10,41.15044875671365,A,598.0599975585938,602.1239990234375,598.4260009765625,595.9305023193359,581.5230017089843,553.9295028686523,620.009200592041
2017-11-13,40.745920739748506,A,595.260009765625,599.7760009765625,598.9369995117188,595.7660034179687,582.6528015136719,554.0860031127929,619.3830506896973
2017-11-14,40.632062374616275,A,607.6300048828125,600.5900024414062,600.75,595.75400390625,584.0054016113281,554.3746029663085,618.8129008483887
2017-11-15,40.73024455641342,A,609.1400146484375,603.2119995117188,603.1760009765625,595.8955047607421,585.3752014160157,554.7758029174805,618.1533009338378
2017-11-16,40.90363057734502,A,618.5900268554688,605.7360107421875,604.7650024414063,597.0615051269531,586.9238024902344,555.3650033569336,617.5165510559082
2017-11-17,41.61372287410179,A,629.4299926757812,612.010009765625,607.0670043945313,599.0300048828125,588.7022021484376,555.9547030639649,616.9604508972168
2017-11-20,42.58955787435253,A,634.6500244140625,619.8880126953125,609.8320068359375,601.3125061035156,590.5888024902343,556.5841030883789,616.4532508850098
2017-11-21,43.13747250726697,A,632.4000244140625,624.8420166015625,612.7160095214844,603.6410064697266,592.2058032226563,557.1910031127929,615.9363011169434
2017-11-22,43.873430958706074,A,638.239990234375,630.66201171875,616.9370056152344,606.1830047607422,593.5838024902343,558.4051028442383,615.4300010681152
2017-11-23,44.40087244681382,A,638.239990234375,634.5920043945313,620.1640075683594,608.550503540039,595.07740234375,559.7127026367187,614.9344010925292
2017-11-24,44.48458381421292,A,632.97998046875,635.302001953125,623.656005859375,611.0410034179688,596.3392016601563,561.0286022949218,614.3940510559082
2017-11-27,44.48578609865937,A,637.9500122070312,635.9619995117188,627.9250061035157,613.4310028076172,597.8302014160156,562.3327023315429,613.8785511779785
2017-11-28,45.34366037533763,A,664.219970703125,642.3259887695312,633.5840026855469,617.1670013427735,600.41080078125,563.979201965332,613.4963511657714
2017-11-29,46.51907481037705,A,688.9199829101562,652.4619873046875,641.5619995117188,622.3690002441406,603.3176000976563,565.9369018554687,613.264300994873
2017-11-30,47.542418251510774,A,686.760009765625,662.1659912109375,648.3789978027344,626.5720001220703,605.9830004882813,567.7364019775391,613.0620011901856
2017-12-01,48.38618685459096,A,678.4000244140625,671.25,653.2760009765625,630.1715026855469,608.070400390625,569.4573022460937,612.7902513122558
2017-12-04,49.823176011975875,A,709.77001953125,685.6140014648438,660.7880004882812,635.3100036621094,610.596201171875,571.5184024047852,612.6348515319825
2017-12-05,50.4992113938654,A,712.760009765625,695.3220092773438,668.8239990234375,640.7700042724609,613.1088012695312,573.6891024780274,612.5159016418457
2017-12-06,50.072886476744024,A,698.6500244140625,697.268017578125,674.8650024414062,645.9010040283204,615.316201171875,575.7412026977539,612.3143019104004
2017-12-07,49.923958818061266,A,702.3400268554688,700.3840209960938,681.2750061035156,650.7195068359375,617.6172021484375,577.7390029907226,612.1583518981934
2017-12-08,50.66026813081504,A,721.8900146484375,709.0820190429688,690.1660095214844,656.9110076904296,620.152802734375,579.8433032226562,612.1416020202637
2017-12-11,50.22312476537493,A,708.6099853515625,708.8500122070312,697.2320068359375,662.5785064697266,622.3726025390625,581.9469030761719,612.0651020812988
2017-12-12,49.67580888598125,A,711.0499877929688,708.5080078125,701.9150085449219,667.7495056152344,624.6026025390624,583.9473028564453,612.0567521667481
2017-12-13,49.51233706176604,A,708.2100219726562,710.4200073242188,703.8440124511719,672.7030059814454,626.8620031738282,585.8697033691407,612.0094523620605
2017-12-14,49.02003850417886,A,701.22998046875,710.197998046875,705.2910095214844,676.8350036621093,628.8900024414063,587.5919030761719,611.9359523010254
2017-12-15,47.73028918427813,A,697.0599975585938,705.2319946289062,707.1570068359375,680.21650390625,630.8014025878906,589.2933032226563,611.836102142334
2017-12-18,46.98836606483602,A,704.4000244140625,704.3900024414063,706.6200073242187,683.70400390625,633.048603515625,590.9391033935547,611.7153523254394
2017-12-19,46.28167643498728,A,701.010009765625,702.3820068359375,705.4450073242188,687.1345031738281,635.3174035644531,592.4706036376953,611.5754524230957
2017-12-20,45.813558499136214,A,700.9000244140625,700.9200073242188,705.6700073242188,690.2675048828125,637.5642041015625,594.0507037353516,611.4985026550293
2017-12-21,45.792780045979875,A,705.9099731445312,701.856005859375,706.027001953125,693.6510040283204,639.8874035644532,595.8169036865235,611.4188026428222
2017-12-22,45.97772922409328,P,710.0900268554688,704.46201171875,704.8470031738282,697.5065063476562,642.1060046386718,597.549603881836,611.3154026794433
2017-12-25,46.10805821324522,A,710.0900268554688,705.6000122070312,704.9950073242187,701.1135070800781,644.3368054199219,599.2339044189453,611.216902923584
2017-12-26,46.38851888944334,A,714.47998046875,708.2940063476562,705.3380065917969,703.6265075683593,646.4690051269531,601.0690045166016,611.1632527160644
2017-12-27,46.285224468841086,A,707.0,709.5140014648438,705.2170043945313,704.5305084228515,648.4828051757812,602.8074047851562,611.0715028381347
2017-12-28,46.358588077472156,A,718.3800048828125,712.0080078125,706.9320068359375,706.1115081787109,650.9450048828126,604.7360046386718,611.0359028625488
2017-12-29,46.31452194866265,A,711.3699951171875,712.2640014648438,708.3630065917969,707.7600067138671,653.3712048339844,606.5103045654297,610.9869529724122
2018-01-01,46.17136124318623,A,711.3699951171875,712.5199951171875,709.0600036621094,707.8400054931641,655.8186047363281,608.3708044433594,610.9730030822753
2018-01-02,46.625044919755744,A,736.5399780273438,716.9319946289063,712.6130004882813,709.02900390625,658.8328039550781,610.5749041748047,611.0707530212402
2018-01-03,47.7246375404488,A,749.4299926757812,725.4179931640625,717.4659973144531,711.568002319336,662.0734033203125,612.8233038330078,611.2056028747559
2018-01-04,48.68081562252229,A,761.260009765625,733.993994140625,723.0010009765625,714.5140014648438,665.4808032226563,615.2803039550781,611.4165028381348
2018-01-05,50.10745892172764,A,775.5,746.8199951171875,729.5419982910156,717.1945007324218,669.3274035644531,617.9334039306641,611.6787528991699
2018-01-08,51.49584964783873,A,766.47998046875,757.8419921875,735.1809936523438,720.0880004882813,672.8540026855469,620.4231036376954,612.0077027893067
2018-01-09,52.18094606114593,A,770.9500122070312,764.7239990234375,740.8279968261719,723.0830017089844,676.4830029296875,622.9413037109375,612.379102935791
2018-01-10,52.39278190639865,A,767.780029296875,768.3940063476563,746.9059997558594,726.0615020751953,680.1410034179687,625.4857037353515,612.702852935791
2018-01-11,52.38149493532521,A,773.3099975585938,770.80400390625,752.3989990234375,729.6655029296875,683.553203125,628.1025036621094,613.0579530334472
2018-01-12,52.30252583643633,A,787.9299926757812,773.2900024414063,760.0549987792969,734.2090026855469,687.183603515625,630.6923034667968,613.4954029846191
2018-01-15,52.401230765557074,A,787.9299926757812,777.5800048828125,767.7109985351562,738.3855010986329,690.8022033691407,633.317603149414,613.9168528747558
2018-01-16,52.29258556182155,A,781.02001953125,779.5940063476562,772.1590026855469,742.3860015869141,694.3514038085938,635.9040032958984,614.3190028381348
2018-01-17,52.43407098520993,A,788.0599975585938,783.65,776.0220031738281,746.7440002441406,698.1920031738281,638.4893029785156,614.7926026916504
2018-01-18,52.38348992209532,A,784.7899780273438,785.94599609375,778.375,750.6880004882812,701.7684033203125,641.052802734375,615.2742524719238
2018-01-19,52.105552936151156,A,793.7999877929688,787.1199951171875,780.2049987792968,754.8734985351563,705.683203125,643.6031024169922,615.8009523010254
2018-01-22,51.72920639683527,A,788.7000122070312,787.2739990234375,782.427001953125,758.8039978027343,709.5520031738281,646.10240234375,616.3064024353027
2018-01-23,51.535480025225894,A,786.3699951171875,788.343994140625,783.9690002441406,762.3984985351562,713.1268029785156,648.5661022949218,616.7929023742676
2018-01-24,51.330983137033435,A,793.3599853515625,789.4039916992188,786.5269958496094,766.7164978027344,716.8112023925781,651.0932019042968,617.2718522644043
2018-01-25,51.052057953559085,A,786.2999877929688,789.7059936523438,787.8259948730469,770.1124969482422,720.1654016113281,653.5446020507812,617.6718522644043
2018-01-26,50.86511031973987,A,796.9500122070312,790.3359985351562,788.7279968261719,774.3914978027344,723.5158020019531,656.1090020751953,618.1176524353027
2018-01-29,50.46929946449314,A,786.7100219726562,789.9380004882812,788.6059997558593,778.1584991455078,726.557001953125,658.5729022216797,618.4389524841308
2018-01-30,49.87579518458811,A,776.6699829101562,787.997998046875,788.17099609375,780.1649993896484,729.4424011230469,660.8241021728516,618.7620024108887
2018-01-31,48.64846241673563,P,765.4400024414062,782.4140014648438,785.9089965820312,780.9654998779297,731.9864013671875,662.7851019287109,619.0136024475098
2018-02-01,47.74373912011541,P,764.3800048828125,778.0300048828125,783.8679992675782,781.1214996337891,734.5092016601562,664.7933020019532,619.3160023498535
2018-02-02,46.234835986366136,P,750.5800170898438,768.756005859375,779.5460021972656,779.8755004882812,736.8612023925781,666.6002020263672,619.6079524230958
2018-02-05,44.69572784669672,P,731.5900268554688,757.7320068359375,773.8350036621093,778.1310028076172,738.7340026855469,668.2821020507813,619.8509526062012
2018-02-06,43.836017590916576,P,745.0700073242188,751.41201171875,769.7050048828125,776.8370025634765,740.3510034179687,670.3809020996093,620.1316026306152
2018-02-07,42.978430237303066,P,728.3300170898438,743.9900146484375,763.2020080566406,774.864501953125,741.1392041015625,672.2284020996094,620.2873527526856
2018-02-08,41.81350932554157,P,718.5700073242188,734.8280151367187,756.4290100097656,772.1275024414062,741.7754040527344,673.8792022705078,620.3573027038574
2018-02-09,41.18582055002348,P,723.5,729.41201171875,749.0840087890625,768.9060028076171,742.6774035644531,675.373901977539,620.4482527160644
2018-02-12,41.06410617748927,P,730.2000122070312,729.1340087890625,743.4330078125,766.0195037841797,743.0860034179688,676.8411022949218,620.5493528747559
2018-02-13,40.08692828686256,P,711.8800048828125,722.4960083007812,736.9540100097656,762.5625030517579,743.0684033203125,678.0886022949219,620.5735029602051
2018-02-14,40.02364400822288,P,720.8400268554688,720.9980102539063,732.4940124511719,759.2015045166015,743.5122033691406,679.4142022705078,620.687552947998
2018-02-15,40.4058025400794,P,724.5999755859375,722.20400390625,728.5160095214844,756.1920043945313,743.95740234375,680.7873022460938,620.8413029479981
2018-02-16,40.42498395765842,P,714.0499877929688,720.3140014648437,724.8630065917969,752.2045043945312,743.8006018066407,681.9767022705078,621.0079530334473
2018-02-19,40.35125357188399,P,714.0499877929688,717.0839965820312,723.1090026855469,748.4720031738282,743.9094018554688,683.1410021972656,621.173152923584
2018-02-20,40.80949986495393,P,713.22998046875,717.3539916992188,719.925,744.8150024414062,743.9530017089844,684.2778021240234,621.3901527404785
2018-02-21,41.036480506182976,P,719.489990234375,717.083984375,719.0409973144531,741.1215026855468,744.1786010742187,685.5203021240235,621.6673527526856
2018-02-22,41.05227597902596,P,716.8800048828125,715.539990234375,718.8719970703125,737.650503540039,744.4916015625,686.6908020019531,621.8828028869628
2018-02-23,41.583250930397384,P,725.0,717.7299926757812,719.0219970703125,734.0530029296875,745.0504016113281,687.9259020996094,622.1395527648925
2018-02-26,42.33519725321499,P,735.9000244140625,722.1,719.5919982910157,731.5125030517578,745.6804016113281,689.3645025634765,622.5216029357911
2018-02-27,41.41089414605553,P,654.469970703125,710.347998046875,713.8509948730468,725.4025024414062,744.7496008300782,690.0335021972656,622.8869526672363
2018-02-28,40.47623216096061,P,664.719970703125,699.393994140625,708.2389892578125,720.3665008544922,744.0259997558594,690.7951019287109,623.2556025695801
2018-03-01,39.44260833889523,P,662.0,688.4179931640625,701.9789916992188,715.2475006103516,743.1478002929688,691.517601928711,623.5289024353027
2018-03-02,38.20933632623416,P,662.8599853515625,675.989990234375,696.8599914550781,710.8614990234375,742.2031994628907,692.1546020507812,623.7651023864746
2018-03-05,36.48297031200778,P,655.75,659.9599853515625,691.0299926757813,707.0694976806641,741.1163989257813,692.7266021728516,623.9657524108886
2018-03-06,37.03393282627315,P,664.719970703125,662.0099853515625,686.1789916992187,703.0519958496094,740.1211987304688,693.2951019287109,624.2244523620606
2018-03-07,37.22572052019351,P,656.77001953125,660.4199951171875,679.9069946289062,699.4739959716796,739.1165991210937,693.7997021484375,624.478702545166
2018-03-08,37.5127285271023,P,654.5999755859375,658.939990234375,673.6789916992187,696.2754943847656,737.8409985351562,694.3930017089843,624.631802520752
2018-03-09,37.88807551587259,P,659.4000244140625,658.247998046875,667.118994140625,693.0704956054688,736.8015991210938,695.086401977539,624.8203025817871
2018-03-12,38.26118464690268,P,653.260009765625,657.75,658.8549926757812,689.2234954833984,735.6393994140625,695.7290020751954,625.0012525939942
2018-03-13,38.289336206198705,P,650.0900268554688,654.8240112304687,658.4169982910156,686.1339965820313,733.910400390625,696.3716021728516,625.2323027038574
2018-03-14,38.38615489776746,P,649.2999877929688,653.3300048828125,656.875,682.5569946289063,731.9078002929688,696.9906018066406,625.444952545166
2018-03-15,38.498455212534786,P,648.9299926757812,652.1960083007813,655.5679992675781,678.7734954833984,729.6611999511719,697.571001586914,625.6948023986816
2018-03-16,38.46794236612061,P,648.489990234375,650.0140014648438,654.1309997558594,675.4954956054687,727.1209997558594,698.2242016601563,625.9054524230957
2018-03-19,38.745151575789066,P,651.47998046875,649.6579956054687,653.7039978027344,672.3669952392578,724.8209997558594,698.8375012207031,626.1027522277832
2018-03-20,38.613480393528604,P,649.010009765625,649.4419921875,652.1330017089844,669.1559967041015,722.3821997070313,699.4326013183594,626.2874021911621
2018-03-21,38.62396281096877,P,648.1199951171875,649.2059936523438,651.2679992675781,665.5874969482422,719.9889990234375,700.0650012207032,626.486102142334
2018-03-22,38.474654346757205,P,643.3699951171875,648.093994140625,650.1450012207031,661.911996459961,717.3901989746093,700.4717010498047,626.6379020690918
2018-03-23,38.159376616905554,P,637.02001953125,645.8,647.9070007324219,657.5129974365234,714.3719995117187,700.7778015136719,626.8539521789551
2018-03-26,37.69885025024379,P,638.4600219726562,643.1960083007813,646.427001953125,652.6409973144531,711.3826000976562,701.0924017333984,627.0619523620605
2018-03-27,37.658980510181216,P,634.52001953125,640.2980102539062,644.8700012207031,651.6434997558594,708.4526000976563,701.402001953125,627.3085523986816
2018-03-28,37.656986324834655,P,637.25,638.1240112304688,643.6650024414063,650.2700012207031,705.4364001464844,701.8142016601563,627.6247523498536
2018-03-29,38.12360296015583,P,648.6900024414062,639.1880126953125,643.6410034179687,649.6045013427735,702.7144006347656,702.2414019775391,627.9700523376465
2018-03-30,38.85192682564776,P,648.6900024414062,641.5220092773437,643.6610046386719,648.8960021972656,699.8122009277344,702.7477020263672,628.3386024475097
2018-04-02,38.726423883181674,P,613.1500244140625,636.460009765625,639.8280090332031,646.7660034179687,696.301201171875,702.9266021728515,628.5063026428222
2018-04-03,38.39620842019385,P,619.22998046875,633.402001953125,636.8500061035156,644.49150390625,692.9584008789062,703.042601928711,628.7086024475097
2018-04-04,38.24793765842386,P,628.6500244140625,631.6820068359375,634.9030090332031,643.0855041503906,689.6642016601562,703.2377020263672,629.0067524719238
2018-04-05,38.00561741343316,P,637.3800048828125,629.4200073242188,634.3040100097656,642.2245056152344,686.6858020019531,703.4256018066407,629.3953025817871
2018-04-06,37.20590920446546,P,620.3599853515625,623.75400390625,632.6380065917969,640.2725036621093,683.1540014648438,703.3349017333984,629.6448023986817
2018-04-09,37.39516739410244,P,615.0999755859375,624.143994140625,630.302001953125,638.364501953125,679.7218005371094,703.1394012451171,629.861752166748
2018-04-10,37.533046109826905,B,616.6799926757812,623.6339965820313,628.5179992675781,636.6940002441406,676.5220007324219,702.9822009277344,630.0866020202636
2018-04-11,37.506296137578616,B,615.9600219726562,621.09599609375,626.3890014648438,635.027001953125,673.5324011230468,702.7594012451171,630.5822520446777
2018-04-12,37.21877920208812,B,616.510009765625,616.9219970703125,623.1710021972656,633.4060028076171,670.5750012207031,702.5421014404296,631.1274020385742
2018-04-13,37.38804005707947,B,606.8300170898438,614.2160034179688,618.9850036621094,631.3230041503906,667.7000012207031,702.2806018066407,631.6546020507812
2018-04-16,37.59305052257406,B,604.3599853515625,612.0680053710937,618.1059997558593,628.9670043945313,665.155400390625,701.944701538086,632.1387019348144
2018-04-17,37.61902403640316,B,605.3599853515625,609.80400390625,616.7190002441406,626.7845031738282,662.3611999511719,701.3561016845703,632.6676518249511
2018-04-18,37.58754620626717,B,608.530029296875,608.3180053710937,614.7070007324219,624.8050048828125,659.9652001953125,700.5522021484375,633.2445520019531
2018-04-19,37.47630220173284,B,603.8200073242188,605.7800048828125,611.3510009765625,622.827505493164,657.6702001953125,699.7228021240235,633.7296020507813
2018-04-20,37.40379001008831,B,595.8400268554688,603.5820068359375,608.8990051269532,620.768505859375,655.1170007324218,698.8972021484375,634.1772521972656
2018-04-23,37.180387353806076,B,599.469970703125,602.60400390625,607.3360046386719,618.8190032958985,652.5023999023438,697.7942016601562,634.6563020324706
2018-04-24,37.21773646193279,B,602.719970703125,602.0760009765625,605.9400024414062,617.2290008544921,650.31919921875,696.6938012695313,635.1914518737793
