Date,GRADE,GPS,AAPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-14,,,0.0881884396076202,0.08337062597274773,0.08345665857195847,0.08866186998784535,0.08723365262150758,,
1984-02-15,,,0.0864677503705024,0.0846610933542251,0.08362872228026383,0.08803809694945805,0.08751757308840746,,
1984-02-16,,,0.0873281508684158,0.08586556017398828,0.08380079269409173,0.08741432689130299,0.08778428912162775,,
1984-02-17,,,0.086037628352642,0.08629572242498393,0.08397285640239709,0.08679055571556085,0.08801659211516374,,
1984-02-20,,,0.086037628352642,0.08681191951036447,0.08457507789134973,0.08612376824021334,0.08825749769806857,,
1984-02-21,,,0.089909054338932,0.08715604245662685,0.08526333421468729,0.0859301578253507,0.08850700661540026,,
1984-02-22,,,0.0942114666104316,0.08870478570461268,0.08668293952941888,0.08599468357861036,0.08878232493996614,,
1984-02-23,,,0.0924908146262168,0.08973731845617289,0.08780143931508058,0.08586563616991036,0.08895440489053721,,
1984-02-24,,,0.0933511331677436,0.0912000194191932,0.08874787092208856,0.08603774011135094,0.089117881655693,,
1984-02-27,,,0.0929209515452385,0.0925766840577125,0.0896943017840385,0.08642492294311517,0.08932437449693674,,
1984-02-28,,,0.0877582505345344,0.09214652329683298,0.08965128287672991,0.08655397072434419,0.08947062849998469,,
1984-02-29,,,0.0903399884700775,0.09137222766876216,0.09003850668668742,0.08683361448347562,0.08960829541087144,,
1984-03-01,,,0.0929209515452385,0.0914582550525665,0.09059778675436969,0.08719928972423072,0.08976316854357712,,
1984-03-02,,,0.0937812626361846,0.09154428094625469,0.09137215018272395,0.08767250329256052,0.08994385153055184,,
1984-03-05,,,0.0920606553554534,0.09137222170829769,0.09197445288300508,0.0882747653871774,0.09009012237191193,,
1984-03-06,,,0.0886185765266418,0.09154428690671916,0.09184540510177606,0.08855436965823169,0.09015894800424569,,
