Date,GRADE,GPS,INVH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-02-01,,,16.75202178955078,,,,,,
2017-02-02,,,16.944664001464844,,,,,,
2017-02-03,,,17.279705047607422,,,,,,
2017-02-06,,,17.363468170166016,,,,,,
2017-02-07,,,17.422100067138672,17.152391815185545,,,,,
2017-02-08,,,17.455604553222656,17.29310836791992,,,,,
2017-02-09,,,17.48910903930664,17.401997375488282,,,,,
2017-02-10,,,17.606374740600586,17.467331314086913,,,,,
2017-02-13,,,17.589616775512695,17.51256103515625,,,,,
2017-02-14,,,17.614749908447266,17.55109100341797,17.35174140930176,,,,
2017-02-15,,,17.514236450195312,17.5628173828125,17.427962875366212,,,,
2017-02-16,,,17.556119918823242,17.57621955871582,17.48910846710205,,,,
2017-02-17,,,17.715259552001953,17.597996520996094,17.532663917541505,,,,
2017-02-20,,,17.715259552001953,17.623125076293945,17.5678430557251,,,,
2017-02-21,,,17.983287811279297,17.69683265686035,17.62396183013916,,,,
2017-02-22,,,18.06705474853516,17.80739631652832,17.68510684967041,,,,
2017-02-23,,,18.07542991638184,17.91125831604004,17.74373893737793,,,,
2017-02-24,,,18.09217643737793,17.986641693115235,17.792319107055665,,,,
2017-02-27,,,18.2680778503418,18.097205352783206,17.860165214538576,,,,
2017-02-28,,,18.25132942199707,18.15081367492676,17.923823165893555,17.637782287597656,,,
2017-03-01,,,18.033546447753903,18.144112014770506,17.975754165649413,17.701858520507812,,,
